trade_date,strategy_gross_ret,benchmark_ret,turnover,cost,is_rebalance,strategy_ret,strategy_nav,benchmark_nav,excess_nav,drawdown
2020-01-02,-0.00375943595835568,-0.00045098223619199576,0.5000000000000001,0.0007500000000000002,True,-0.00450943595835568,0.9954905640416443,0.999549017763808,0.9959397151615003,0.0
2020-01-03,-0.004196893437641619,-0.004003331644180007,0.0,0.0,False,-0.004196893437641619,0.9913125962261837,0.9955474915510851,0.995746164436311,-0.0041968934376416245
2020-01-06,0.010008037310649994,0.008005332831279209,0.0,0.0,False,0.010008037310649994,1.0012336896757326,1.0035171805702967,0.9977245124061888,0.0
2020-01-07,-0.016873478598468886,-0.011321919976776298,0.0,0.0,False,-0.016873478598468886,0.9843393944409231,0.9921554393565596,0.9921221568661606,-0.016873478598468883
2020-01-08,0.017757042434444564,0.014685794320537387,0.0,0.0,False,0.017757042434444564,1.0018183508379062,1.0067260300729524,0.9951251094255599,0.0
2020-01-09,0.0012535404003054572,0.002159585961287724,0.0,0.0,False,0.0012535404003054572,1.003074170614449,1.0089001414743608,0.9942254236862352,0.0
2020-01-10,0.00941055206813574,0.00825187707540251,0.0,0.0,False,0.00941055206813574,1.0125136523252185,1.0172254614231635,0.9953679795909228,0.0
2020-01-13,-0.0039004955768355857,-0.005169765755637343,0.0,0.0,False,-0.0039004955768355857,1.0085643473028383,1.0119666440669357,0.9966379358607868,-0.003900495576835694
2020-01-14,-0.005913864783340865,-0.00449787942615135,0.0,0.0,False,-0.005913864783340865,1.0025998341275908,1.0074149401186356,0.9952203349391684,-0.00979129335674711
2020-01-15,-0.007502684251906875,-0.00423296982925355,0.0,0.0,False,-0.007502684251906875,0.9950776441411172,1.0031505830715741,0.9919524156525552,-0.017220516626180626
2020-01-16,-0.0002266234823099814,-0.0006485523850769541,0.0,0.0,False,-0.0002266234823099814,0.9948521361802332,1.0024999873683316,0.9923712206638777,-0.01744323753504562
2020-01-17,0.004001649570450979,0.004507711536370261,0.0,0.0,False,0.004001649570450979,0.998833185803641,1.0070189681266029,0.9918712729530903,-0.013511389688584008
2020-01-20,-0.015056536724141653,-0.018700158835873913,0.0,0.0,False,-0.015056536724141653,0.983794217260297,0.9881875534718975,0.995554147392198,-0.0283644916776854
2020-01-21,0.003457864165764642,0.003960501174500676,0.0,0.0,False,0.003457864165764642,0.9871960440306478,0.9921012714380499,0.995055719059515,-0.025004708071273196
2020-01-22,-0.032461962291908134,-0.03519137994582502,0.0,0.0,False,-0.032461962291908134,0.955149723274604,0.9571878586501374,0.9978707049435336,-0.0566549684726515
2020-01-23,-0.08519100271183602,-0.090955697729848,0.0,0.0,False,-0.08519100271183602,0.8737795606089078,0.870126169108075,1.00419869167316,-0.13701947761169486
2020-02-03,0.011395154955216605,0.016971565588543017,0.0,0.0,False,0.011395154955216605,0.8837364140987475,0.8848935724574004,0.9986923191729832,-0.12718568083574633
2020-02-04,0.018506607574971176,0.015252910180835733,0.0,0.0,False,0.018506607574971176,0.9000913771141852,0.8983907746376919,1.0018929429425398,-0.11103284874515784
2020-02-05,0.025326219685575805,0.021598836779577066,0.0,0.0,False,0.025326219685575805,0.9228872890680716,0.9177949703433691,1.005548427360413,-0.0885186713792171
2020-02-06,0.0005577511990368608,0.0001117839999525153,0.0,0.0,False,0.0005577511990368608,0.9234020305601253,0.9178975651362904,1.0059968188531119,-0.08801029157527906
2020-02-07,0.007810322196096245,0.014201156806900251,0.5797127810043867,0.0008695691715065801,True,0.0069407530245896645,0.9298111359966478,0.9309327723914628,0.9987951478043536,-0.0816803962481355
2020-02-10,0.011867461045560242,0.009291457963435779,0.0,0.0,False,0.011867461045560242,0.9408456334328161,0.9395824951129228,1.0013443612737183,-0.0707822741232359
2020-02-11,0.003571786672374443,0.005587210644678242,0.0,0.0,False,0.003571786672374443,0.944206133327073,0.944832140431171,0.9993374409301823,-0.06746330663421529
2020-02-12,-0.0094468467401335,-0.0035997138692453697,0.0,0.0,False,-0.0094468467401335,0.9352863626944381,0.9414310150711521,0.993473072080327,-0.0762728378559927
2020-02-13,0.018669319723927748,0.010685481004263742,0.0,0.0,False,0.018669319723927748,0.9527475228330101,0.9514906582995197,1.0013209425889023,-0.059027480128249765
2020-02-14,0.023500279356289455,0.024638536532901,0.0,0.0,False,0.023500279356289455,0.9751373557755987,0.9749339956447464,1.0002085886139582,-0.03691436304467188
2020-02-17,-0.009317975942098256,-0.0020307138870447957,0.0,0.0,False,-0.009317975942098256,0.9660510493542404,0.9729541836408385,0.9929049749693595,-0.04588837184000205
2020-02-18,-0.0011515018902666081,-0.002353231218508215,0.0,0.0,False,-0.0011515018902666081,0.964938639744815,0.9706645974817167,0.994100992503737,-0.04698703318335351
2020-02-19,0.022590030076933627,0.02574178849457362,0.0,0.0,False,0.022590030076933627,0.9867366326390459,0.9956512402492615,0.9910464555761676,-0.025458441599257586
2020-02-20,-0.004508573957698528,0.0018137457978137479,0.0,0.0,False,-0.004508573957698528,0.9822878575540223,0.9974570985023518,0.9847920868264854,-0.029852234290158264
2020-02-21,-0.007883097667585316,0.0006030447740888956,0.0,0.0,False,-0.007883097667585316,0.9745443864352408,0.9980586097929813,0.9764400375619043,-0.037500003879238575
2020-02-24,-0.004162800536244327,0.0014031804837689216,0.0,0.0,False,-0.004162800536244327,0.9704875525407943,0.9994590661559003,0.9710128062307387,-0.04150669937922524
2020-02-25,0.003165131047388215,-0.0066796243763979505,0.0,0.0,False,0.003165131047388215,0.9735592728244449,0.9927830550143935,0.9806364722958836,-0.03847294247471689
2020-02-26,1.1167635038420744e-05,0.0031010627342576915,0.0,0.0,False,1.1167635038420744e-05,0.9735701451790921,0.995861737549501,0.9776157758352465,-0.03846220449145876
2020-02-27,-0.031241846680950636,-0.0375387070849528,0.0,0.0,False,-0.031241846680950636,0.943154015970256,0.9584783754865182,0.9840117837729165,-0.0685024208766759
2020-02-28,0.03681592691395837,0.040361276103954194,0.0,0.0,False,0.03681592691395837,0.9778771052908233,0.9971637858391991,0.9806584627096697,-0.03420847408314254
2020-03-02,0.007981414697648966,0.006134544650010798,0.0,0.0,False,0.007981414697648966,0.9856819479914858,1.0032809316068034,0.9824585686213212,-0.026500091403324988
2020-03-03,0.013629434985897585,0.011885715301753492,0.0,0.0,False,0.013629434985897585,0.9991162360184087,1.01520564312756,0.9841515783348245,-0.013231837690329318
2020-03-04,0.021133186344826797,0.02091703845571693,0.0,0.0,False,0.021133186344826797,1.0202307456143276,1.03644073860532,0.9843599422647114,0.0
2020-03-05,-0.01922189400456244,-0.014165111098369968,0.0,0.0,False,-0.01922189400456244,1.0006199783619334,1.021759440396099,0.9793107250117791,-0.019221894004562312
2020-03-06,-0.03401240211040996,-0.03535446739665216,0.25797812017215677,0.00038696718025823515,True,-0.0343993692906682,0.9661992822066408,0.9856356795733936,0.9802803431637486,-0.052960042264901586
2020-03-09,0.015561521986378375,0.020241875491099185,0.0,0.0,False,0.015561521986378375,0.9812348135799223,1.0055867942789032,0.9757833129496858,-0.03822265914062817
2020-03-10,-0.01009622032014545,-0.012442392679059814,0.0,0.0,False,-0.01009622032014545,0.9713280507162225,0.9930748885116082,0.9781015127389041,-0.04793297507286798
