trade_date,strategy_gross_ret,cost,benchmark_ret,exposure,strategy_ret,strategy_nav,benchmark_nav,excess_nav,drawdown
2020-01-22,-0.038392300188939577,0.0,-0.03519137994582502,0.9373029135414047,-0.03598521482464929,0.9447311126179595,0.9571878586501374,0.9869861010880927,-0.06267843812431506
2020-01-23,-0.09602410854375222,0.0,-0.090955697729848,0.6922012620217506,-0.06646800911849884,0.8819367164099394,0.870126169108075,1.0135733732890377,-0.12498033624603366
2020-02-03,0.021669505950750043,0.0,0.016971565588543017,0.3555307496485178,0.00770417569518318,0.8887313118251946,0.8848935724574004,1.0043369502132744,-0.11823903101973299
2020-02-04,0.007861855537143055,0.0,0.015252910180835733,0.3523085290043798,0.002769798759535808,0.8911929187102487,0.8983907746376919,0.9919880567224815,-0.11579673058164419
2020-02-05,0.017491158285599457,0.0,0.021598836779577066,0.3596135104113983,0.006290056832245835,0.8967985728174314,0.9177949703433691,0.9771229978324216,-0.11023504176574506
2020-02-06,-0.0039353182233306,0.0,0.0001117839999525153,0.36153101635063634,-0.0014227395969438922,0.8955226619774012,0.9178975651362904,0.9756237471274183,-0.1115009456037982
2020-02-07,0.007819830007287556,0.0007500000000000002,0.014201156806900251,0.37140177599214896,0.0026257474206691856,0.8978740782972392,0.9309327723914628,0.964488634330383,-0.10916797150345026
2020-02-10,0.012238105079865912,0.0,0.009291457963435779,0.36901219034947585,0.004516009961248367,0.9019288865787763,0.9395824951129228,0.9599251702431716,-0.10514496518896066
2020-02-11,0.00355599942520123,0.0,0.005587210644678242,0.3655288848026858,0.0012998205042527972,0.9031012322389292,0.944832140431171,0.9558324633482536,-0.10398181426637954
2020-02-12,-0.009284034491197945,0.0,-0.0035997138692453697,0.3663292326964212,-0.0034010132314876524,0.9000297729987118,0.9414310150711521,0.9560230740121608,-0.10702918397171313
2020-02-13,0.01855246190960609,0.0,0.010685481004263742,0.3665754965372559,0.006800877936502379,0.9061507656240939,0.9514906582995197,0.9523485677132594,-0.10095619845104586
2020-02-14,0.023220630393152183,0.0,0.024638536532901,0.3650971371191864,0.00847778567864263,0.9138329176075929,0.9749339956447464,0.9373279849609245,-0.09333429778580182
2020-02-17,-0.009568712774630925,0.0,-0.0020307138870447957,0.35591058805136155,-0.003405606190513468,0.9107207625662935,0.9729541836408385,0.9360366375714992,-0.09642204411398869
2020-02-18,-0.0007643717713983996,0.0,-0.002353231218508215,0.3570152825584008,-0.00027289240394546497,0.9104722337880737,0.9706645974817167,0.9379885041137737,-0.09666862367452256
2020-02-19,0.02267563940226808,0.0,0.02574178849457362,0.3570356213891155,0.008096011004384295,0.9178434270120084,0.9956512402492615,0.9218523413702835,-0.0893552429111858
2020-02-20,-0.004639478362398335,0.0,0.0018137457978137479,0.34878192853805723,-0.001618166210647879,0.9163582037917523,0.9974570985023518,0.9186943530379735,-0.09082881748701066
2020-02-21,-0.0078868207965748,0.0,0.0006030447740888956,0.34870315249491746,-0.0027501592749281088,0.913838072778438,0.9980586097929813,0.9156156400153569,-0.09332918304709603
2020-02-24,-0.004330808501676925,0.0,0.0014031804837689216,0.3485643617453885,-0.0015095655012285197,0.9124585743500625,0.9994590661559003,0.9129524212127492,-0.09469786203333874
2020-02-25,0.0031224540157452803,0.0,-0.0066796243763979505,0.34902246186748404,0.0010898065876434294,0.913452977715341,0.9927830550143935,0.9200932400101225,-0.09371125779957501
2020-02-26,0.00020537474375320537,0.0,0.0031010627342576915,0.3552524972683397,7.295989059417156e-05,0.913519623144658,0.995861737549501,0.9173157163287939,-0.09364513507209737
2020-02-27,-0.031301592117247826,0.0,-0.0375387070849528,0.355902554563679,-0.011140316596438818,0.903342725325767,0.9584783754865182,0.9424758538420185,-0.1037422152161167
2020-02-28,0.03674344440244789,0.0,0.040361276103954194,0.362329028256151,0.013313216505122854,0.9153691226063566,0.9971637858391991,0.9179726897482491,-0.09181014128288711
2020-03-02,0.007831245453253725,0.0,0.006134544650010798,0.6099788939618545,0.004776894439919509,0.919741744278609,1.0032809316068034,0.916734002714073,-0.08747181419638994
2020-03-03,0.013772596209321765,0.0,0.011885715301753492,0.6292259974167607,0.008666075586828784,0.9277122957548892,1.01520564312756,0.9138171187631221,-0.07956377596310416
2020-03-04,0.02180171466745714,0.0,0.02091703845571693,0.6239216096491689,0.013602560908431755,0.9403315587633962,1.03644073860532,0.9072699709090435,-0.06704348616331524
2020-03-05,-0.019755509869797565,0.0,-0.014165111098369968,0.6150056433474,-0.012149750057130763,0.9289067653535887,1.021759440396099,0.9091247201919518,-0.0783786746206031
2020-03-06,-0.03425638576010296,0.000375,-0.03535446739665216,0.5821701760276509,-0.02016135994404062,0.9101787417028405,0.9856356795733936,0.9234433782843448,-0.09695981389368091
2020-03-09,0.01609920346357174,0.0,0.020241875491099185,0.515545078803742,0.00829986511830457,0.9177331024925223,1.0055867942789032,0.9126344018376057,-0.08946470215258984
2020-03-10,-0.010189183154208446,0.0,-0.012442392679059814,0.511850357523148,-0.00521533704035043,0.9129468150499374,0.9930748885116082,0.9193131611838816,-0.0942134506179999
2020-03-11,-0.01757434171167662,0.0,-0.02260290288278686,0.506226405613301,-0.008896595835721964,0.9048246962169284,0.9706285132512459,0.9322049412973671,-0.1022718674612848
2020-03-12,-0.017210461631093337,0.0,-0.014451102572434982,0.49708208880576865,-0.008555012216895412,0.897083909886644,0.9566018610465221,0.9377818990496574,-0.1099519426026041
2020-03-13,-0.035689850814355474,0.0,-0.04770001707300839,0.49806164701065575,-0.01777574587816248,0.8811375742731107,0.9109719359425313,0.96724996622585,-0.12577321069025227
2020-03-16,-0.00955522517454641,0.0,-0.005167829085728942,0.4811126136920697,-0.004597139358142287,0.8770868620504817,0.9062641886756847,0.9678048333038078,-0.12979215307133052
2020-03-17,-0.02452490062397346,0.0,-0.020981765236965592,0.4811179407996909,-0.011799369686523165,0.8667377899179555,0.8872491662262224,0.9768820562599017,-0.14006005716135528
2020-03-18,-0.027155451623650316,0.0,-0.012104756114111251,0.4683755710290987,-0.012718950160780283,0.8557137951655241,0.8765092314566054,0.9762747093301882,-0.15099759043558425
2020-03-19,0.02172715445907478,0.0,0.0177533372641298,0.4800856106496753,0.010430894216164732,0.8646396552422086,0.8920701954577778,0.9692506931010145,-0.14214173611214886
2020-03-20,-0.028540378833155043,0.0,-0.03773217626195574,0.4560364723599607,-0.013015453682888917,0.8533859778570146,0.8584104456047276,0.9941467770185702,-0.15330715061226463
2020-03-23,0.026144625827330688,0.0,0.026170852213415224,0.4430027237466107,0.01158214045284348,0.8632700141130418,0.8808757785151008,0.9800133403239477,-0.14350063511023758
2020-03-24,0.026257568997247672,0.0,0.02878290461265053,0.4185120046669988,0.01098910783872016,0.8727565813920635,0.9062299420236951,0.9630630604006721,-0.1340884712256687
2020-03-25,2.308577431016541e-05,0.0,-0.006596779634349576,0.40025896969375224,9.240288239969302e-06,0.8727646459144388,0.9002517427981154,0.9694673216646683,-0.1340804699535526
2020-03-26,0.007744571783838765,0.0,0.0031187903439318155,0.40028913473653926,0.0031000679382578358,0.8754702756108831,0.9030594392406619,0.9694492273366001,-0.13139606058134434
2020-03-27,-0.015602675735609077,0.0,-0.01384972190891185,0.4134389520105063,-0.006450753904689972,0.8698228323120462,0.8905523171399609,0.9767228893474915,-0.1369992108351783
2020-03-30,0.0083857022934712,0.0,0.006248311918849297,0.4483670934859847,0.003759872964162438,0.8730932556628673,0.8961167657975053,0.9743074663778352,-0.13375443749994675
2020-03-31,-0.002649041505516505,0.0,-0.002095196839795165,0.4479838024298557,-0.0011867276864357935,0.8720571317235318,0.8942392247817189,0.9751944530686387,-0.13478243509221777
2020-04-01,0.00969462874008541,0.0,0.01483682356160903,0.4577612551367012,0.004437825420145833,0.8759271690305139,0.9075068943816753,0.9652016689386387,-0.1309427505887133
2020-04-02,-0.0034293774668838206,0.0,-0.00771121715506594,0.47343931532469596,-0.0016236021199114163,0.874505011821988,0.9005089116493787,0.9711231066222745,-0.13235375378118186
2020-04-03,0.02211721951814723,0.000225,0.02793642386326779,0.4793375765278091,0.010493763448643495,0.8836818605507012,0.9256659102978657,0.9546444896802404,-0.12324887931625805
2020-04-07,-0.003053323970149845,0.0,-0.005587273992347973,0.4866909423119376,-0.0014860251202158546,0.8823686871076437,0.9204939612316554,0.9585817227165743,-0.12455175350577152
2020-04-08,0.0025987668545873004,0.0,0.004842933502067087,0.4998264806139489,0.0012989324908645524,0.8835148244642493,0.9249518522749546,0.9552008813120496,-0.1234146053343298
2020-04-09,-0.003313589997546395,0.0,-0.010095396825307195,0.5002609093303962,-0.001657659545320665,0.8820502576820438,0.9156140962819359,0.9633428114134701,-0.12486768548108607
2020-04-10,0.00016695836976000997,0.0,-0.0028787915888951777,0.5086620732750046,8.49253905127415e-05,0.8821251661446292,0.9129782341228856,0.9662061297574115,-0.12479336452752532
2020-04-13,0.010581718232720971,0.0,0.018602476114449762,0.5178780646342084,0.005480039758866052,0.8869592471273982,0.929961889916169,0.9537587042490018,-0.1199971973679127
2020-04-14,-0.015299855467230165,0.0,-0.007318234831732203,0.5717743716849033,-0.00874806524664536,0.8792000697624122,0.923156210421201,0.9523849374974866,-0.12769551930256906
2020-04-15,-0.0026384009856169352,0.0,-0.0021145567763996443,0.5636189605980104,-0.0014870528211541833,0.8778926528183131,0.9212041442007795,0.9529838292031972,-0.1289926821414955
2020-04-16,0.006574273678614845,0.0,0.006015429598108737,0.6010509315492846,0.003951473318791395,0.8813616222126875,0.9267455828757053,0.9510286733472302,-0.12555091996450574
2020-04-17,0.001190615491106655,0.0,0.0026517685495057826,0.6654544032480093,0.0007923003211322147,0.8820599253090003,0.9292030976657685,0.9492649427501958,-0.12485809367757972
2020-04-20,-0.013063538550308056,0.0,-0.01343570698771561,0.6984236319048907,-0.009123884039835703,0.8740121128342949,0.9167185971134536,0.9534137472353762,-0.1328427869492662
2020-04-21,0.007709289723714626,0.0,0.008735578714795295,0.7855329712432867,0.006055901262844887,0.8793050438921499,0.9247266645778549,0.9508810306595405,-0.12759136848766717
2020-04-22,0.0007062193460755652,0.0,0.00018434225901368264,0.8735328064125619,0.0006169057673202328,0.8798474922449607,0.9248971307801734,0.9512922712851187,-0.12705317457142729
2020-04-23,-0.009717064250455185,0.0,-0.010066922471033366,1.0,-0.009717064250455185,0.8712979576322146,0.9155862630709283,0.9516284732252664,-0.13553565496134756
2020-04-24,-0.0028976821853693505,0.0,0.004170481692213291,0.9926506401946918,-0.0028763860763876396,0.8687917683184964,0.9194046988187076,0.9449503243074122,-0.13802218816695033
2020-04-27,0.0009600795712272356,0.0,0.0013281824467294935,1.0,0.0009600795712272356,0.8696258775469093,0.9206258360011192,0.9446029467565932,-0.13719462087895817
2020-04-28,0.0034599253688780652,0.0,0.0029584097951782266,1.0,0.0034599253688780652,0.8726347181820667,0.9233494244920392,0.9450752824827156,-0.1342093786593329
2020-04-29,0.011708736195189931,0.0,0.018869776638774826,1.0,0.011708736195189931,0.8828521678920245,0.9407728218917453,0.9384329004283398,-0.1240720646737854
2020-04-30,0.0037727393851864953,0.0,0.011369747473933612,1.0,0.0037727393851864953,0.886182939037128,0.9514691713069944,0.9313837649829627,-0.12076741685359516
2020-05-06,0.00018654420493232512,0.0,-0.0027433234436138585,1.0,0.00018654420493232512,0.8863482513289151,0.9488589836234721,0.9341201028040615,-0.12060340111042156
2020-05-07,0.016180322370764142,0.00030000000000000003,0.014482782173740518,1.0,0.01588032237076414,0.9004237472927814,0.9626011015968877,0.9354069362678284,-0.10663829962830151
2020-05-08,0.003846160323599715,0.0,0.004074338860197752,1.0,0.003846160323599715,0.9038869213840459,0.9665230646719931,0.9351943625792273,-0.10320228730170833
2020-05-11,-0.00709949715503732,0.0,-0.00024134448261989988,1.0,-0.00709949715503732,0.8974697787572045,0.9662897996630097,0.9287791085761167,-0.10956910011165377
2020-05-12,0.00081566052487725,0.0,0.0033244992337512105,1.0,0.00081566052487725,0.898201809428007,0.9695022293615708,0.926456672533372,-0.10884281077648394
2020-05-13,-0.010913986879090235,0.0,-0.01144410351564401,1.0,-0.010913986879090235,0.8883988466651346,0.9584071454901093,0.9269534882388905,-0.11856888864687631
2020-05-14,-0.003943618753386046,0.0,-0.0032799312351017695,1.0,-0.003943618753386046,0.8848953403129395,0.9552636359576716,0.9263362563004018,-0.12204491690742636
2020-05-15,0.004535713054010385,0.0,0.0005797313206126089,1.0,0.004535713054010385,0.88890897165943,0.9558174322068785,0.9299987023746112,-0.11806276457620857
2020-05-18,0.004036496001689895,0.0,0.007842854711365197,1.0,0.004036496001689895,0.8924970491693995,0.9633137694582672,0.9264863406564899,-0.11450282845167892
2020-05-19,0.002619582050091275,0.0,-0.0019119039211456155,1.0,0.002619582050091275,0.8948350184191632,0.9614720060851464,0.9306927427483709,-0.11218319595568427
2020-05-20,-0.0021050437703734053,0.0,-0.004884701462490411,1.0,-0.0021050437703734053,0.892951351538128,0.9567755023708787,0.9332924487775918,-0.11405208918827059
2020-05-21,-0.021343769276759805,0.0,-0.022223547075315438,1.0,-0.021343769276759805,0.8738924039155274,0.9355125569534308,0.9341322010272376,-0.1329615569878635
2020-05-22,-0.0028949908943204004,0.0,0.0021678292955670197,1.0,-0.0028949908943204004,0.8713624933635761,0.9375405884807652,0.9294130878915576,-0.13547162538540947
2020-05-25,0.009172101878112031,0.0,0.011409491709133331,1.0,0.009172101878112031,0.8793547189254726,0.9482374500520125,0.9273570864315034,-0.12754208305692571
2020-05-26,-0.0024167114989400705,0.0,-0.00847296691359209,1.0,-0.0024167114989400705,0.8772295722645982,0.9402030655114929,0.933021391275048,-0.12965056213714332
2020-05-27,0.005276575284729686,0.0,-0.002345047671133881,1.0,0.005276575284729686,0.8818583401446436,0.9379982445023223,0.9401492436827906,-0.12505809780423782
2020-05-28,0.00021686303351718515,0.0,0.004454781534912033,1.0,0.00021686303351718515,0.8820495826194197,0.9421768217617111,0.9361826381699099,-0.12486835524917639
2020-05-29,0.02546540601006,0.0,0.026603047391203033,1.0,0.02546540601006,0.9045113333618272,0.9672415964019311,0.9351451971529596,-0.10258277260334503
2020-06-01,0.00509070260449182,0.0,0.0012759820005925735,0.9645921977124866,0.004910452013167445,0.9089528928596666,0.9684757792691643,0.938539623103001,-0.098176048372424
2020-06-02,-0.007789017794911165,0.0,-0.00036534653208105327,0.9889781251785799,-0.00770316821579384,0.9019510758257362,0.9681219500018038,0.9316502697041996,-0.1051229499728431
2020-06-03,0.001171935705166445,0.0,0.0022487414142831155,0.9682620021093133,0.001134740812227852,0.9029745565221083,0.9702990059248494,0.9306147393827636,-0.10410749646225137
2020-06-04,0.00295571254156552,0.00015000000000000001,-0.0006020323217608757,0.9684160977283754,0.0027170971908504434,0.9054280261530439,0.9697148545615102,0.9337054309253251,-0.10167326945758504
2020-06-05,0.00687922749548274,0.0,0.006156743662384065,1.0,0.00687922749548274,0.9116566715257366,0.9756851403466515,0.9343758901584109,-0.09549347551291054
2020-06-08,0.004548118714424085,0.0,0.007410714439510342,1.0,0.004548118714424085,0.9158029942946323,0.9829156643046342,0.9317208256544768,-0.09137967246157219
2020-06-09,-0.00674430525717672,0.0,-0.00027058572872274133,1.0,-0.00674430525717672,0.9096265393456728,0.9826497013533353,0.9256874938168783,-0.09750768531336729
2020-06-10,-0.009990187140074496,0.0,-0.010605057044628106,1.0,-0.009990187140074496,0.9005391999900312,0.9722286452155964,0.9262627720563945,-0.10652375242956569
2020-06-11,-0.0008830777380928498,0.0,-0.0008415100270124803,1.0,-0.0008830777380928498,0.8997439538702401,0.9714105050620987,0.9262242370054694,-0.10731276141330992
2020-06-12,-0.011722747541204215,0.0,-0.010047731949225215,1.0,-0.011722747541204215,0.8891964826472945,0.9616500326945732,0.9246570502948337,-0.1177775085445163
2020-06-15,0.013912012396171207,0.0,0.019969951984179456,0.9972071119104811,0.0138731577024487,0.9015324456795231,0.9808541376730683,0.9191299817710672,-0.10553829679190718
2020-06-16,-0.0009432738282749351,0.0,0.002677978665783226,0.9507347243463243,-0.0008968031831080725,0.9007239485125625,0.9834808441280019,0.9158530681003602,-0.10634045289451233
2020-06-17,0.00878337750887692,0.0,0.010175637897740463,0.9513784561934894,0.00835631613455994,0.9082506825763026,0.9934883890772125,0.9142036208595435,-0.09887275120223127
2020-06-18,0.00992047269439613,0.0,0.013252599110478101,0.9369340160875188,0.009294828323047136,0.9166927167451397,1.0066546924185675,0.9106327359809082,-0.09049692812743615
2020-06-19,0.0015564356610799851,0.0,-0.0005928058311096262,1.0,0.0015564356610799851,0.9181194899797341,1.006057941646988,0.9125910665510056,-0.08908134511251198
2020-06-22,0.004373980677499466,0.0,0.0038026635810856388,1.0,0.004373980677499466,0.922135326888541,1.009883641542151,0.9131104703115963,-0.08509700451726043
2020-06-23,0.00461858395248484,0.0,0.003680713237951676,1.0,0.00461858395248484,0.9263942863113278,1.013600733630366,0.9139637093526017,-0.08087144822424353
2020-06-24,-0.014609337312178027,0.0,-0.0045781976701270615,1.0,-0.014609337312178027,0.9128602796985311,1.0089602691132205,0.9047534453471077,-0.09429930727038927
2020-06-29,0.012176344701123215,0.0,0.011662500624133196,1.0,0.012176344701123215,0.9239755811281042,1.0207272688814788,0.9052129881281649,-0.08327118343966755
2020-06-30,0.02707036423726598,0.0,0.023843763523704046,0.983919146446546,0.026635049674327848,0.9485857166293172,1.045065248502885,0.9076808534091243,-0.05885406587269526
2020-07-01,0.03228477537481964,0.0,0.026040171076253914,0.963157158336631,0.031095312507547726,0.978082285928102,1.072278926359748,0.9121528567651406,-0.029588838935798778
2020-07-02,0.02582450208045182,0.0,0.015779452350747174,0.7969317486003713,0.020580365599708397,0.9982115769591008,1.089198900584952,0.9164639960828214,-0.009617422459060054
2020-07-03,0.0707766824605417,0.0,0.04997950648918823,0.757029539381809,0.05358003932207644,1.0516957925043213,1.1436365241047544,0.91960668476166,0.0
2020-07-06,0.0059158221242896145,0.0004500000000000001,0.007997833491685325,0.4939853573049894,0.0027000360950327216,1.054535409105077,1.152783138599554,0.9147734502659085,0.0
2020-07-07,0.012536836454733906,0.0,0.014152660144585789,0.49497217991291764,0.006205385269211375,1.0610792075985995,1.1690980865805625,0.9076049475900675,0.0
2020-07-08,0.016788092066992336,0.0,0.019830408651060227,0.4948188912924338,0.00830706510350445,1.069893661656096,1.1922817793906277,0.8973496703127644,0.0
2020-07-09,-0.01571100802537887,0.0,-0.014297692902892333,0.4940411335552103,-0.007761884214153183,1.061589270932865,1.1752349006551865,0.9032996470246375,-0.007761884214153136
2020-07-10,0.03196398768009521,0.0,0.03146844326024141,0.4811265059343549,0.015378721708252975,1.0779151568990086,1.2122177134439098,0.8892092113030194,0.0
2020-07-13,-0.008203617984804372,0.0,-0.008611379670480675,0.4802910556458374,-0.003940124342036869,1.0736680371506604,1.2017788464701624,0.8933990145559758,-0.003940124342036833
2020-07-14,-0.009606329807347961,0.0,-0.011973126865455732,0.47277750227227017,-0.004541656612321627,1.0687918056102967,1.1873897958771542,0.9001187388685228,-0.008463886262587095
2020-07-15,-0.037803944919139285,0.0,-0.04617346415383909,0.4757160309362672,-0.017983942630666206,1.049570715094075,1.1325638957005861,0.9267209727225386,-0.026295614848274473
2020-07-16,0.009614013241937546,0.0,0.004147764375990441,0.4163869857656183,0.004003149994921114,1.0537723040968732,1.137261503880706,0.926587509118228,-0.022397730143799643
2020-07-17,0.04286722424774699,0.0,0.03421269331143506,0.4185668646647769,0.017942799650261358,1.0726799294262777,1.176170282927878,0.9120107394279862,-0.004856808478129082
2020-07-20,-0.00406835614875377,0.0,0.0005683166547206085,0.3973683747039673,-0.0016166360705471775,1.0709457963602151,1.1768387200884534,0.9100191709189521,-0.0064655928569028465
2020-07-21,0.0041713815793756,0.0,0.005516065080622622,0.39337207907085553,0.0016409050444768486,1.0727031167198238,1.1833302390578577,0.9065120465220995,-0.004835297236360447
2020-07-22,-0.00256665546857097,0.0,-0.003303169793341137,0.3940889856553812,-0.0010114906501359708,1.07161808754689,1.1794214983566547,0.9085963661337593,-0.005841897028551313
2020-07-23,-0.038236470151482904,0.0,-0.04461604687895036,0.3917383740631218,-0.014978692647055002,1.0555666495785,1.1268003734959322,0.9367823035979059,-0.020733085695539888
2020-07-24,-0.0014847609536593194,0.0,0.00019895773658900882,0.35744010896771916,-0.0005307131170670017,1.0550064465116304,1.1270245591478307,0.9360988968238148,-0.02125279549207093
2020-07-27,0.011485043086872971,0.0,0.009645911270123769,0.3633920168961052,0.004173572971477439,1.0594095929015257,1.137895738044621,0.9310251875290725,-0.0171679226134277
2020-07-28,0.0172001193978475,0.0,0.025613364362176576,0.3634532891035489,0.006251439968121428,1.0660324283732017,1.1670410761893257,0.9134489351943447,-0.011023806882901388
2020-07-29,-0.005815104251398081,0.0,-0.0036550974970481027,0.3673421397598657,-0.002136132838635263,1.0637552414959035,1.162775427272794,0.9148415218842945,-0.013136391405647374
2020-07-30,-0.0020023059098652546,0.0,0.0033127906176630586,0.37420960864367264,-0.0007492821109155897,1.062958188723058,1.1666274587987124,0.9111376392748344,-0.013875830653480636
2020-07-31,0.02329856184665268,0.0,0.022645512822782526,0.37976716078601425,0.008848028682900645,1.0723632732656037,1.1930463358763488,0.8988446140089792,-0.0051505757182011
2020-08-03,0.007314308913062085,0.00045000000000000015,0.0008236317270357001,0.4709786569173534,0.0032329429925397985,1.0758301625953646,1.1940289666904,0.9010084282773658,-0.001934284243337192
2020-08-04,0.001978412041576715,0.0,0.0003661823175917369,0.4706291247436878,0.0009310983275096217,1.0768318662604417,1.1944661989846945,0.9015172360471624,-0.00100498692465123
2020-08-05,-0.0048021191123993005,0.0,-0.0019259329643037649,0.47386361156437684,-0.002275549505763852,1.074381482039382,1.1921657371573233,0.9012014425118493,-0.003278249532915445
2020-08-06,-0.01542743917306491,0.0,-0.017197605234154124,0.480040465861022,-0.00740579508768066,1.0664248329373995,1.1716633414360074,0.910180249926036,-0.010659766576309182
2020-08-07,0.00580368584549838,0.0,0.006708776201742843,0.4803468919962859,0.0027877824580079835,1.0693977933794465,1.1795237685774878,0.9066352216616594,-0.007901701228569036
2020-08-10,-0.009281520243730801,0.0,-0.014632975979608777,0.5155678486101963,-0.004785253423892274,1.0642804539271746,1.1622638256045157,0.9156961014196772,-0.012649143009602848
2020-08-11,-0.006965780277129816,0.0,-0.011184048792551476,0.514837836638656,-0.0035862472483777323,1.060463681077776,1.149265010269137,0.9227320692809005,-0.01619002730366803
2020-08-12,0.006810078535408665,0.0,0.0018400685522206265,0.5165421151607836,0.0035176923710910435,1.0641940660785225,1.1513797366727008,0.9242772233892785,-0.012729286468110779
2020-08-13,0.016429099860826066,0.0,0.017432908918050685,0.5885860968774648,0.009669939762293713,1.0744847585928923,1.1714516347522053,0.9172250280910452,-0.003182438139180732
2020-08-14,0.026253567774663544,0.0,0.03015377113027382,0.5798895062962757,0.015224168455365455,1.0908428955604332,1.2067753192367083,0.9039320560934218,0.0
2020-08-17,0.00024022269016712484,0.0,0.003458333296327626,0.6544942932625694,0.00015722437982656554,1.0910144026581758,1.210948750504411,0.9009583619486147,0.0
2020-08-18,-0.00667130881898859,0.0,-0.009971010541615213,0.6570198914095314,-0.004383182595811333,1.086232287316665,1.1988743677477758,0.9060434658864865,-0.004383182595811386
2020-08-19,-0.016611530961319815,0.0,-0.011628018641680296,0.6521812473869647,-0.01083372898336074,1.0744643411029002,1.184933834250572,0.906771593523161,-0.015169425366844513
2020-08-20,0.014813944525269516,0.0,0.013030054328846397,0.6295003742410643,0.009325383622643527,1.0844841332725357,1.2003735864869451,0.9034555120847206,-0.0059855024550818925
2020-08-21,0.014603485134536506,0.0,0.008526310532775621,0.7718938964341572,0.011272341042015676,1.0967088082774386,1.2106083444406743,0.90591545425382,0.0
2020-08-24,0.004512414501089395,0.0,-0.0008756767313869393,0.7590128141528683,0.0034249804290960727,1.100465014482206,1.2095482428826247,0.9098149006934614,0.0
2020-08-25,-0.009521572305090185,0.0,-0.012381878494687417,0.7667505569392343,-0.007300670867865088,1.092430881609871,1.1945717635057895,0.9144958176508718,-0.007300670867865122
2020-08-26,0.004703076124351265,0.0,0.007067647194117522,0.7733916002297618,0.0036373195698144113,1.0964044018342203,1.2030145752783032,0.9113808131381783,-0.0036899061710710113
2020-08-27,0.02339193101971595,0.0,0.02372568959759966,0.7823410044483602,0.01830046680995133,1.116469114200272,1.2315569256727446,0.906550960760823,0.0
2020-08-28,-0.00421116748965542,0.0,-0.005090697665608987,0.7348238753896362,-0.0030944664146634417,1.1130142380233703,1.2252874417061577,0.9083699058186282,-0.003094466414663377
2020-08-31,0.005059327316332065,0.0005250000000000001,0.004384298871548076,0.7781971658104189,0.003528600666426376,1.1169416208054015,1.230659468054152,0.9075960083185687,0.0
2020-09-01,-0.0028893218997205847,0.0,0.0003594727600899175,0.7804464518626114,-0.00225496102492587,1.1144229609833678,1.2311018566098644,0.9052240113195832,-0.002254961024925839
2020-09-02,-0.005937779661896565,0.0,-0.008496092163691458,0.7765352594251782,-0.004610895270160396,1.1092844734236116,1.2206423017732153,0.9087711214105596,-0.006855458905961953
2020-09-03,-0.01016781025740138,0.0,-0.009415426183939622,0.7741471718211487,-0.007871381554381345,1.1005528720809432,1.2091494342838753,0.9101876417225064,-0.01467287852756416
2020-09-04,-0.014373529903797925,0.0,-0.021580247114579978,0.7969588515320719,-0.011455111884592686,1.0879459157963463,1.1830556906935747,0.9196066798499826,-0.02595991094695449
