trade_date,strategy_gross_ret,benchmark_ret,turnover,cost,is_rebalance,strategy_ret,strategy_nav,benchmark_nav,excess_nav,drawdown,hs300_ret,hs300_nav,excess_vs_hs300_nav
2020-03-09,0.01609920346357174,0.020241875491099185,0.0,0.0,False,0.01609920346357174,0.9464624107115986,1.0055867942789032,0.9412040970469365,-0.06209076973917038,-0.034160628458523745,0.9626447501481731,0.9831897079020234
2020-03-10,-0.010189183154208446,-0.012442392679059814,0.0,0.0,False,-0.010189183154208446,0.9368187318602845,0.9930748885116082,0.9433515464924919,-0.07164729866832065,0.021415099272403593,0.9832598830366543,0.952768182677256
2020-03-11,-0.01757434171167662,-0.02260290288278686,0.0,0.0,False,-0.01757434171167662,0.9203547593446724,0.9706285132512459,0.9482049484223629,-0.08796248627048164,-0.013300652602228125,0.9701818849146764,0.9486414595605585
2020-03-12,-0.017210461631093337,-0.014451102572434982,0.0,0.0,False,-0.017210461631093337,0.9045150290719768,0.9566018610465221,0.9455501456817549,-0.10365907290664123,-0.019242737057051262,0.9515129300057489,0.9506071862486534
2020-03-13,-0.035689850814355474,-0.04770001707300839,0.0,0.0,False,-0.035689850814355474,0.8722330226250555,0.9109719359425313,0.9574751847021556,-0.13564934687340424,-0.01407219752608957,0.9381230521060797,0.9297639799671253
2020-03-16,-0.00955522517454641,-0.005167829085728942,0.0,0.0,False,-0.00955522517454641,0.8638986396891979,0.9062641886756847,0.9532525399151045,-0.14390841199379512,-0.042993464196587006,0.897789892253364,0.9622503518288645
2020-03-17,-0.02452490062397346,-0.020981765236965592,0.0,0.0,False,-0.02452490062397346,0.8427116114016344,0.8872491662262224,0.9498026523777738,-0.16490397311466698,-0.0048709172067471496,0.8934168320191435,0.9432457294285423
2020-03-18,-0.027155451623650316,-0.012104756114111251,0.0,0.0,False,-0.027155451623650316,0.819827397005529,0.8765092314566054,0.93533230179803,-0.18758138287385417,-0.01979280164714925,0.8757336098747641,0.9361607088744371
2020-03-19,0.02172715445907478,0.0177533372641298,0.0,0.0,False,0.02172715445907478,0.8376399134900493,0.8920701954577778,0.9389843061175283,-0.16992983809412654,-0.012970480359336567,0.8643749242878725,0.9690701221812407
2020-03-20,-0.028540378833155043,-0.03773217626195574,0.0,0.0,False,-0.028540378833155043,0.813733353033272,0.8584104456047276,0.9479536941794997,-0.19362035497301855,0.017868302660310142,0.8798198370470309,0.9248863446457775
2020-03-23,0.026144625827330688,0.026170852213415224,0.0,0.0,False,0.026144625827330688,0.8350081070715462,0.8808757785151008,0.9479294668303014,-0.17253786087901235,-0.03364644489360635,0.8502170273835263,0.9821117199231068
2020-03-24,0.026257568997247672,0.02878290461265053,0.0,0.0,False,0.026257568997247672,0.8569333900562385,0.9062299420236951,0.9456026007512256,-0.15081071666843282,0.02685574564924398,0.8730502396175946,0.9815396081118819
2020-03-25,2.308577431016541e-05,-0.006596779634349576,0.0,0.0,False,2.308577431016541e-05,0.8569531730270802,0.9002517427981154,0.9519039311865625,-0.15079111247629118,0.026868940709467326,0.8965081747422661,0.9558788164686202
2020-03-26,0.007744571783838765,0.0031187903439318155,0.0,0.0,False,0.007744571783838765,0.8635899083909767,0.9030594392406619,0.9562935404530258,-0.14421435328739007,-0.006573776137549947,0.8906147306960269,0.9696559899880277
2020-03-27,-0.015602675735609077,-0.01384972190891185,0.0,0.0,False,-0.015602675735609077,0.850115595081808,0.8905523171399609,0.954593659148497,-0.15756689923223532,0.0032487418358935205,0.8935081080313021,0.9514357927371221
2020-03-30,0.0083857022934712,0.006248311918849297,0.0,0.0,False,0.0083857022934712,0.8572444113772012,0.8961167657975053,0.9566213289339482,-0.15050250604703097,-0.009689867632904248,0.884850132735552,0.9688018113609741
2020-03-31,-0.002649041505516505,-0.002095196839795165,0.0,0.0,False,-0.002649041505516505,0.854973535351091,0.8942392247817189,0.9560903969066974,-0.15275286016734457,0.0032780718927654107,0.8877507350849821,0.9630783750004404
2020-04-01,0.00969462874008541,0.01483682356160903,0.0,0.0,False,0.00969462874008541,0.8632621863589182,0.9075068943816753,0.9512458711920827,-0.1445391136955677,-0.0030055708455016816,0.8850825373575381,0.9753465354047479
2020-04-02,-0.0034293774668838206,-0.00771121715506594,0.0,0.0,False,-0.0034293774668838206,0.8603017344690059,0.9005089116493787,0.9553506060181802,-0.14747281198286077,0.01617789672921055,0.8994013112437359,0.9565271072146191
2020-04-03,0.02211721951814723,0.02793642386326779,0.15,0.000225,True,0.02189221951814723,0.8791356488918443,0.9256659102978657,0.9497332019161765,-0.12880909963760068,-0.005707008457019103,0.8942684203542138,0.9830780433280026
2020-04-07,-0.003053323970149845,-0.005587273992347973,0.0,0.0,False,-0.003053323970149845,0.8764513629420696,0.9204939612316554,0.9521533001360974,-0.13146912769625363,0.02283814201051504,0.9146918495337824,0.9581930388783896
2020-04-08,0.0025987668545873004,0.004842933502067087,0.0,0.0,False,0.0025987668545873004,0.8787290556937413,0.9249518522749546,0.9500268079170536,-0.1292120184531249,-0.00465400270298677,0.9104348711936522,0.9651750866502488
2020-04-09,-0.003313589997546395,-0.010095396825307195,0.0,0.0,False,-0.003313589997546395,0.8758173078842411,0.9156140962819359,0.9565354131622711,-0.13209745279876228,0.003297582628040585,0.9134371054088627,0.9588151200538513
2020-04-10,0.00016695836976000997,-0.0028787915888951777,0.0,0.0,False,0.00016695836976000997,0.8759635329141731,0.9129782341228856,0.9594571920498486,-0.13195254920437094,-0.0062309985918096444,0.9077454800913534,0.9649880413902123
2020-04-13,0.010581718232720971,0.018602476114449762,0.0,0.0,False,0.010581718232720971,0.8852327322016097,0.929961889916169,0.9519021605083285,-0.12276711566741982,-0.00422399791148087,0.9039111650792913,0.9793359861020822
2020-04-14,-0.015299855467230165,-0.007318234831732203,0.0,0.0,False,-0.015299855467230165,0.8716887993440638,0.923156210421201,0.9442484267601314,-0.1361886520088097,0.019301103015327836,0.9213576475931916,0.9460916741952761
2020-04-15,-0.0026384009856169352,-0.0021145567763996443,0.0,0.0,False,-0.0026384009856169352,0.8693889347567232,0.9212041442007795,0.943752739530921,-0.13846773272073676,-0.007407012417861458,0.9145331400561773,0.95063688419571
2020-04-16,0.006574273678614845,0.006015429598108737,0.0,0.0,False,0.006574273678614845,0.8751045355469732,0.9267455828757053,0.9442769965317891,-0.13280378381268543,0.0013217070166078315,0.9157418849243099,0.9556235768546335
2020-04-17,0.001190615491106655,0.0026517685495057826,0.0,0.0,False,0.001190615491106655,0.876146448563333,0.9292030976657685,0.9429009123670401,-0.13177128656386383,0.009758622294820052,0.9246782640988328,0.9475149168962054
2020-04-20,-0.013063538550308056,-0.01343570698771561,0.0,0.0,False,-0.013063538550308056,0.8647008756568104,0.9167185971134536,0.9432566093668923,-0.14311342583232123,0.0036379860121937835,0.928042230689404,0.9317473354789686
2020-04-21,0.007709289723714626,0.008735578714795295,0.0,0.0,False,0.007709289723714626,0.8713671052315984,0.9247266645778549,0.9422969387709659,-0.13650743897170137,-0.011783710981443929,0.9171064492643854,0.950126461252699
2020-04-22,0.0007062193460755652,0.00018434225901368264,0.0,0.0,False,0.0007062193460755652,0.8719824815388469,0.9248971307801734,0.9427886113164913,-0.13589762381991077,0.008228890032081937,0.9246532173830952,0.943037308631971
2020-04-23,-0.009717064250455185,-0.010066922471033366,0.0,0.0,False,-0.009717064250455185,0.8635093717404626,0.9155862630709283,0.9431218079268721,-0.14429416212822366,-0.0025082155127528205,0.9223339878393382,0.9362220010598565
2020-04-24,-0.0028976821853693505,0.004170481692213291,0.0,0.0,False,-0.0028976821853693505,0.8610071960170708,0.9194046988187076,0.9364833539825622,-0.14677372569054126,-0.008559559846287756,0.9144392148721621,0.9415685395091449
2020-04-27,0.0009600795712272356,0.0013281824467294935,0.0,0.0,False,0.0009600795712272356,0.8618338314366464,0.9206258360011192,0.9361390890137897,-0.1459545605749425,0.006794098033906959,0.9206520045440525,0.9361124802671391
2020-04-28,0.0034599253688780652,0.0029584097951782266,0.0,0.0,False,0.0034599253688780652,0.8648157121737914,0.9233494244920392,0.9366071925041283,-0.14299962709290115,0.006900233835735348,0.9270047186567449,0.9329140345983706
2020-04-29,0.011708736195189931,0.018869776638774826,0.0,0.0,False,0.011708736195189931,0.8749416112050896,0.9407728218917453,0.9300243277072147,-0.13296523580735253,0.004646484013211216,0.9313120312621549,0.9394720371209319
2020-04-30,0.0037727393851864953,0.011369747473933612,0.0,0.0,False,0.0037727393851864953,0.8782425378814216,0.9514691713069944,0.9230383541224101,-0.129694139604157,0.011777766514474264,0.9422808069184813,0.9320390815913119
2020-05-06,0.00018654420493232512,-0.0027433234436138585,0.0,0.0,False,0.00018654420493232512,0.8784063689373883,0.9488589836234721,0.9257501737328326,-0.12953178908938168,0.006051510296155138,0.9479830289234178,0.9266055848435972
2020-05-07,0.016180322370764142,0.014482782173740518,0.2,0.00030000000000000003,True,0.01588032237076414,0.8923557452486465,0.9626011015968877,0.9270254768754065,-0.11570847328661871,-0.002885738572764862,0.945247397730527,0.9440446462916802
2020-05-08,0.003846160323599715,0.004074338860197752,0.0,0.0,False,0.003846160323599715,0.8957878885105581,0.9665230646719931,0.9268148078955154,-0.11230734630207817,0.009867015550734548,0.9545741685032255,0.9384162258603285
2020-05-11,-0.00709949715503732,-0.00024134448261989988,0.0,0.0,False,-0.00709949715503732,0.8894282449445605,0.9662897996630097,0.9204570360307495,-0.11860951777155415,-0.000868397642358465,0.953745218545841,0.9325637787213827
2020-05-12,0.00081566052487725,0.0033244992337512105,0.0,0.0,False,0.00081566052487725,0.8901537164536727,0.9695022293615708,0.9181554095443906,-0.11789060234819781,1.4645798928292209e-05,0.9537591869065407,0.9333107651008129
2020-05-13,-0.010913986879090235,-0.01144410351564401,0.0,0.0,False,-0.010913986879090235,0.8804385904719239,0.9584071454901093,0.918647773667929,-0.12751793274009182,0.0020238682624631466,0.9556894698549535,0.9212601145490799
2020-05-14,-0.003943618753386046,-0.0032799312351017695,0.0,0.0,False,-0.003943618753386046,0.8769664763353341,0.9552636359576716,0.9180360722683188,-0.13095866938253087,-0.010844822646136842,0.945325187049596,0.9276876236339237
2020-05-15,0.004535713054010385,0.0005797313206126089,0.0,0.0,False,0.004535713054010385,0.8809441446299778,0.9558174322068785,0.9216657019907804,-0.12701694727477464,-0.0031595697359994013,0.9423383661979161,0.9348490693256526
2020-05-18,0.004036496001689895,0.007842854711365197,0.0,0.0,False,0.004036496001689895,0.8845000721474888,0.9633137694582672,0.9181848118343617,-0.12349315467290622,0.002580238886776165,0.9447698242948811,0.9362069462872886
2020-05-19,0.002619582050091275,-0.0019119039211456155,0.0,0.0,False,0.002619582050091275,0.8868170926597909,0.9614720060851464,0.9223535236045717,-0.12119707307410521,0.008498278829604189,0.9527987416915351,0.9307496471766904
2020-05-20,-0.0021050437703734053,-0.004884701462490411,0.0,0.0,False,-0.0021050437703734053,0.8849503038634268,0.9567755023708787,0.9249299356751193,-0.12304699170081645,-0.005315134281200562,0.9477344884364857,0.9337534031534123
2020-05-21,-0.021343769276759805,-0.022223547075315438,0.0,0.0,False,-0.021343769276759805,0.8660621287563672,0.9355125569534308,0.925762163553171,-0.14176447437651474,-0.005444927884627582,0.9425741424931746,0.9188265301502673
2020-05-22,-0.0028949908943204004,0.0021678292955670197,0.0,0.0,False,-0.0028949908943204004,0.8635548867797018,0.9375405884807652,0.9210853347469967,-0.14424905840837698,-0.022926852326194957,0.9209638843217438,0.9376642249285143
2020-05-25,0.009172101878112031,0.011409491709133331,0.0,0.0,False,0.009172101878112031,0.8714755001785869,0.9482374500520125,0.9190477555287284,-0.13640002358980818,0.0013757614935314688,0.9222309109707268,0.9449645309126371
2020-05-26,-0.0024167114989400705,-0.00847296691359209,0.0,0.0,False,-0.0024167114989400705,0.8693693953162608,0.9402030655114929,0.9246613069095909,-0.13848709558328298,0.011345341541916687,0.9326939356362027,0.9321057659962725
2020-05-27,0.005276575284729686,-0.002345047671133881,0.0,0.0,False,0.005276575284729686,0.8739566883808869,0.9379982445023223,0.9317252921348332,-0.13394125788436217,-0.007012035313225362,0.9261538528230905,0.9436409358087786
2020-05-28,0.00021686303351718515,0.004454781534912033,0.0,0.0,False,0.00021686303351718515,0.8741462172794917,0.9421768217617111,0.9277942283116096,-0.13375344175834292,0.002865082142929687,0.9288073596884194,0.9411491071439566
2020-05-29,0.02546540601006,0.026603047391203033,0.0,0.0,False,0.02546540601006,0.8964067056146722,0.9672415964019311,0.9267660830026753,-0.11169412144790203,0.0026943198106534894,0.9313098637579087,0.9625225078123842
2020-06-01,0.00509070260449182,0.0012759820005925735,0.0,0.0,False,0.00509070260449182,0.9009700455656287,0.9684757792691643,0.9302969313755299,-0.10717202039837148,0.026976048500358063,0.9564329238115039,0.9420106973891605
2020-06-02,-0.007789017794911165,-0.00036534653208105327,0.0,0.0,False,-0.007789017794911165,0.893952373848036,0.9681219500018038,0.9233881886949991,-0.11412627341928316,0.003079061475471878,0.9593778395810848,0.9318042766532767
2020-06-03,0.001171935705166445,0.0022487414142831155,0.0,0.0,False,0.001171935705166445,0.8950000285536669,0.9702990059248494,0.9223961099502409,-0.11308808636883438,2.008249890539382e-05,0.959397106285498,0.9328775568427994
2020-06-04,0.00295571254156552,-0.0006020323217608757,0.1,0.00015000000000000001,True,0.00280571254156552,0.8975111413584814,0.9697148545615102,0.9255412940583672,-0.11059966648949549,-0.0003672513234102004,0.9590447664285388,0.9358386310795406
2020-06-05,0.00687922749548274,0.006156743662384065,0.0,0.0,False,0.00687922749548274,0.9036853246796168,0.9756851403466515,0.9262058909276266,-0.10448127926071848,0.004787823770116217,0.9636365037578508,0.9377865213237097
2020-06-08,0.004548118714424085,0.007410714439510342,0.0,0.0,False,0.004548118714424085,0.9077953928167426,0.9829156643046342,0.9235740417861429,-0.100408353807807,0.00517438171211948,0.9686227268600262,0.9372022436016272
2020-06-09,-0.00674430525717672,-0.00027058572872274133,0.0,0.0,False,-0.00674430525717672,0.9016729435765278,0.9826497013533353,0.917593464216919,-0.10647547447653327,0.006234281586939616,0.9746613936907809,0.925114044131916
2020-06-10,-0.009990187140074496,-0.010605057044628106,0.0,0.0,False,-0.009990187140074496,0.8926650621310565,0.9722286452155964,0.9181637123365191,-0.11540195170075906,-0.0018097226385084264,0.9728975269017385,0.9175324609713131
2020-06-11,-0.0008830777380928498,-0.0008415100270124803,0.0,0.0,False,-0.0008830777380928498,0.8918767694871153,0.9714105050620987,0.9181255142285093,-0.11618312054437252,-0.010847326723114614,0.9623441895593251,0.9267752423335375
2020-06-12,-0.011722747541204215,-0.010047731949225215,0.0,0.0,False,-0.011722747541204215,0.881421523280553,0.9616500326945732,0.9165720306906064,-0.1265438826948857,0.0018013531420448814,0.9640777112889164,0.9142639778510626
2020-06-15,0.013912012396171207,0.019969951984179456,0.0,0.0,False,0.013912012396171207,0.8936838704386841,0.9808541376730683,0.9111282056257797,-0.11439235036342543,-0.012014489831962072,0.9524948094294144,0.9382558955612991
2020-06-16,-0.0009432738282749351,0.002677978665783226,0.0,0.0,False,-0.0009432738282749351,0.8928408818329479,0.9834808441280019,0.9078375925304174,-0.11522772088144773,0.015065026745972432,0.9668441692088685,0.9234589298537378
2020-06-17,0.00878337750887692,0.010175637897740463,0.0,0.0,False,0.00878337750887692,0.9006830403534452,0.9934883890772125,0.9065863781156333,-0.10745643194456012,0.0007532562640581997,0.9675724506356932,0.9308688354672543
2020-06-18,0.00992047269439613,0.013252599110478101,0.0,0.0,False,0.00992047269439613,0.9096182418615772,1.0066546924185675,0.903605028330169,-0.09860197784910718,0.0066681700540174305,0.9740243882761144,0.9338762486958597
2020-06-19,0.0015564356610799851,-0.0005928058311096262,0.0,0.0,False,0.0015564356610799851,0.9110340041311795,1.006057941646988,0.9055482457001954,-0.09719900982260454,0.01343245349600819,0.9871079255756111,0.92293251885292
2020-06-22,0.004373980677499466,0.0038026635810856388,0.0,0.0,False,0.004373980677499466,0.9150188492617942,1.009883641542151,0.9060636410195805,-0.0932501757359413,0.0008139146219177107,0.987911347149648,0.9262155474798771
2020-06-23,0.00461858395248484,0.003680713237951676,0.0,0.0,False,0.00461858395248484,0.9192449406352159,1.013600733630366,0.9069102952824427,-0.08906227554867685,0.004814182971131897,0.9926673331340838,0.9260352486194381
2020-06-24,-0.014609337312178027,-0.0045781976701270615,0.0,0.0,False,-0.014609337312178027,0.905815381224963,1.0089602691132205,0.8977711104730497,-0.10237047203557403,0.004171969778208107,0.9968087112477336,0.9087153543141976
2020-06-29,0.012176344701123215,0.011662500624133196,0.0,0.0,False,0.012176344701123215,0.9168449015423374,1.0207272688814788,0.898227106783405,-0.09144062548917276,-0.007072739967963093,0.9897585424352779,0.9263318902875664
2020-06-30,0.02707036423726598,0.023843763523704046,0.0,0.0,False,0.02707036423726598,0.9416642269761688,1.045065248502885,0.9010578318675853,-0.06684559228998199,0.013199938876554906,1.0028232946979716,0.9390131162238083
2020-07-01,0.03228477537481964,0.026040171076253914,0.0,0.0,False,0.03228477537481964,0.9720656450225976,1.072278926359748,0.9065417785674834,-0.036718911847041236,0.020129857030464215,1.0230099842470608,0.9502015229480303
2020-07-02,0.02582450208045182,0.015779452350747174,0.0,0.0,False,0.02582450208045182,0.9971687562948194,1.089198900584952,0.91550657621789,-0.011842657381975319,0.020731044704721535,1.0442180499638631,0.954943037356353
2020-07-03,0.0707766824605417,0.04997950648918823,0.0,0.0,False,0.0707766824605417,1.0677450527186712,1.1436365241047544,0.9336402171612248,0.0,0.01931595801971686,1.0643881219803957,1.0031538596391225
2020-07-06,0.0059158221242896145,0.007997833491685325,0.30000000000000004,0.0004500000000000001,True,0.005465822124289615,1.0735811572509215,1.152783138599554,0.9312949862843674,0.0,0.056679162529787996,1.1247167493408983,0.9545346931839123
2020-07-07,0.012536836454733906,0.014152660144585789,0.0,0.0,False,0.012536836454733906,1.0870404686402602,1.1690980865805625,0.9298111776229926,0.0,0.00600223335927863,1.1314675617335317,0.9607349829585884
2020-07-08,0.016788092066992336,0.019830408651060227,0.0,0.0,False,0.016788092066992336,1.1052898041083392,1.1922817793906277,0.9270374027465639,0.0,0.01615069497923205,1.1497415492019853,0.9613376196376487
2020-07-09,-0.01571100802537887,-0.014297692902892333,0.0,0.0,False,-0.01571100802537887,1.0879245871256238,1.1752349006551865,0.9257082022658724,-0.015711008025378725,0.013985534993267601,1.1658212998715634,0.9331829734501151
2020-07-10,0.03196398768009521,0.03146844326024141,0.0,0.0,False,0.03196398768009521,1.1226989952253799,1.2122177134439098,0.9261529366996236,0.0,-0.01810414084863754,1.1447151068543469,0.9807671694929695
