trade_date,factor,ic,rank_ic
2021-11-24,factor_reversal_5d,-0.20270942182680074,-0.03139456015991882
2021-11-25,factor_reversal_5d,-0.5106112558376561,-0.2783225408572309
2021-11-26,factor_reversal_5d,-0.11757097136884502,0.07098365710761641
2021-11-29,factor_reversal_5d,0.08869935481945046,0.12907801418439716
2021-11-30,factor_reversal_5d,0.22462355774198317,0.10625963613937711
2021-12-01,factor_reversal_5d,0.03533476934794558,-0.035771555445910944
2021-12-02,factor_reversal_5d,0.13426313162650827,0.24699352451433856
2021-12-03,factor_reversal_5d,0.07206431197524897,0.19457292630280604
2021-12-06,factor_reversal_5d,0.07911123040579696,0.05051034570226598
2021-12-07,factor_reversal_5d,-0.1354348985799887,-0.11514030218933086
2021-12-08,factor_reversal_5d,0.0006837729571498342,0.022510021584952203
2021-12-09,factor_reversal_5d,-0.13801183908849413,-0.14745605920444033
2021-12-10,factor_reversal_5d,-0.104083458026532,-0.09898242368177614
2021-12-13,factor_reversal_5d,-0.07338132604918535,-0.0030218933086648163
2021-12-14,factor_reversal_5d,0.2667558448891022,0.18482886216466235
2021-12-15,factor_reversal_5d,0.13349038126468774,0.10675300647548566
2021-12-16,factor_reversal_5d,0.2734693237757949,0.2662431775295266
2021-12-17,factor_reversal_5d,0.13239444911887313,0.09602220166512487
2021-12-20,factor_reversal_5d,0.11941621556874524,-0.008325624421831636
2021-12-21,factor_reversal_5d,-0.24567711380330692,-0.31601344490648464
2021-12-22,factor_reversal_5d,-0.1482233899978152,-0.27597903176071537
2021-12-23,factor_reversal_5d,-0.18936691778090675,-0.2389762565525748
2021-12-24,factor_reversal_5d,0.052104003173288074,0.0431082331174838
