trade_date,group,ret_20d_fwd,factor
2020-03-10,3,-0.08363570245665998,factor_size
2020-03-10,4,-0.03854513065188686,factor_size
2020-03-10,5,-0.009328076352278555,factor_size
2020-03-10,6,-0.09138964942072905,factor_size
2020-03-10,7,-0.06453226724218375,factor_size
2020-03-10,8,-0.1214608085496722,factor_size
2020-03-10,9,-0.040856141835224104,factor_size
2020-03-10,10,-0.10115743268099382,factor_size
2020-03-11,1,-0.10695146998910361,factor_size
2020-03-11,2,-0.12311549747233688,factor_size
2020-03-11,3,-0.07612237251058045,factor_size
2020-03-11,4,-0.0252544027316984,factor_size
2020-03-11,5,0.0024866176667244014,factor_size
2020-03-11,6,-0.07720795228341748,factor_size
2020-03-11,7,-0.04372438415423925,factor_size
2020-03-11,8,-0.08830034765843592,factor_size
2020-03-11,9,-0.029551103138264475,factor_size
2020-03-11,10,-0.09370581474112306,factor_size
2020-03-12,1,-0.07550037575034761,factor_size
2020-03-12,2,-0.10494113201410174,factor_size
2020-03-12,3,-0.059992550706755826,factor_size
2020-03-12,4,-0.0053989866130399,factor_size
2020-03-12,5,0.03071065636704013,factor_size
2020-03-12,6,-0.08349097896119594,factor_size
2020-03-12,7,-0.048424862748509906,factor_size
2020-03-12,8,-0.08702002429008507,factor_size
2020-03-12,9,-0.01968377264464015,factor_size
2020-03-12,10,-0.0812624059560256,factor_size
2020-03-13,1,-0.048115411628162956,factor_size
2020-03-13,2,-0.09418553691045736,factor_size
2020-03-13,3,-0.03755571426486478,factor_size
2020-03-13,4,-0.011538565434245703,factor_size
2020-03-13,5,0.055678717990027694,factor_size
2020-03-13,6,-0.09376295887993391,factor_size
2020-03-13,7,-0.023127076734401206,factor_size
2020-03-13,8,-0.06656230770298899,factor_size
2020-03-13,9,-0.024182651276111175,factor_size
2020-03-13,10,-0.06755870157265212,factor_size
2020-03-16,1,0.00994729411919946,factor_size
2020-03-16,2,0.0013893367658154993,factor_size
2020-03-16,3,0.014669883602548367,factor_size
2020-03-16,4,0.04114877477661429,factor_size
2020-03-16,5,0.1446919550084244,factor_size
2020-03-16,6,-0.0032631725891042835,factor_size
2020-03-16,7,0.05925693740427487,factor_size
2020-03-16,8,-0.03157483842086114,factor_size
2020-03-16,9,0.03350873119232855,factor_size
2020-03-16,10,-0.02567113890885126,factor_size
2020-03-17,1,0.02009326872549982,factor_size
2020-03-17,2,-0.0011060314829241386,factor_size
2020-03-17,3,0.0471613746801091,factor_size
2020-03-17,4,0.016765215041122702,factor_size
2020-03-17,5,0.10606550452407333,factor_size
2020-03-17,6,0.00895247713895924,factor_size
2020-03-17,7,0.029435240074852174,factor_size
2020-03-17,8,-0.006933091950273157,factor_size
2020-03-17,9,0.013704708307028173,factor_size
2020-03-17,10,-0.02885274074688962,factor_size
2020-03-18,1,0.04481402662115956,factor_size
2020-03-18,2,0.027551350876728564,factor_size
2020-03-18,3,0.0564318090068272,factor_size
2020-03-18,4,0.020914294433460778,factor_size
2020-03-18,5,0.12025970969295975,factor_size
2020-03-18,6,0.040925441815833456,factor_size
2020-03-18,7,0.048758124643169656,factor_size
2020-03-18,8,0.03166546137011056,factor_size
2020-03-18,9,0.028650175235643022,factor_size
2020-03-18,10,-0.02756325113858542,factor_size
2020-03-19,1,0.09839838980377316,factor_size
2020-03-19,2,0.028151680358970355,factor_size
2020-03-19,3,0.09137216271880982,factor_size
2020-03-19,4,0.029495408656411336,factor_size
2020-03-19,5,0.1068143714055642,factor_size
2020-03-19,6,0.060183938235644815,factor_size
2020-03-19,7,0.058304576193757104,factor_size
2020-03-19,8,0.07427535551826499,factor_size
2020-03-19,9,0.0572126930926613,factor_size
2020-03-19,10,-0.01709547025713938,factor_size
2020-03-20,1,0.07001726135520334,factor_size
2020-03-20,2,0.013776978682242244,factor_size
2020-03-20,3,0.06534439496576296,factor_size
2020-03-20,4,0.022965293184989178,factor_size
2020-03-20,5,0.08120740727781342,factor_size
2020-03-20,6,0.06564431161023501,factor_size
2020-03-20,7,0.023432690564974046,factor_size
2020-03-20,8,0.06474581710522945,factor_size
2020-03-20,9,0.023668748590270124,factor_size
2020-03-20,10,-0.017059599088473282,factor_size
2020-03-23,1,0.10859382309697292,factor_size
2020-03-23,2,0.0432464218558273,factor_size
2020-03-23,3,0.06770561821823165,factor_size
2020-03-23,4,0.059001351571300466,factor_size
2020-03-23,5,0.09622431288172241,factor_size
2020-03-23,6,0.11043515030955922,factor_size
2020-03-23,7,0.046090559015570826,factor_size
2020-03-23,8,0.09188235388494512,factor_size
2020-03-23,9,0.0404782502521364,factor_size
2020-03-23,10,0.005409316226700701,factor_size
2020-03-24,1,0.08512674335876617,factor_size
2020-03-24,2,0.0382161157956159,factor_size
2020-03-24,3,0.06392732827826933,factor_size
2020-03-24,4,0.04713710108596945,factor_size
2020-03-24,5,0.09581239188630371,factor_size
2020-03-24,6,0.07848206883414784,factor_size
2020-03-24,7,0.0076120967485598994,factor_size
2020-03-24,8,0.0821588793458241,factor_size
2020-03-24,9,-0.0031764978204532257,factor_size
2020-03-24,10,-0.005138974595059419,factor_size
2020-03-25,1,0.0470527131289674,factor_size
2020-03-25,2,-0.01587310463495242,factor_size
2020-03-25,3,0.04514995955965868,factor_size
2020-03-25,4,0.02224072836316108,factor_size
2020-03-25,5,0.0546293797452604,factor_size
2020-03-25,6,0.051571849577926175,factor_size
2020-03-25,7,-0.0179413938139089,factor_size
2020-03-25,8,0.06869157250856242,factor_size
2020-03-25,9,-0.0222881767330695,factor_size
2020-03-25,10,-0.03233501544652516,factor_size
2020-03-26,1,0.046833540879386557,factor_size
2020-03-26,2,-0.016456535024348257,factor_size
2020-03-26,3,0.03927716614750783,factor_size
2020-03-26,4,-0.00807600711059792,factor_size
2020-03-26,5,0.024455987467068525,factor_size
2020-03-26,6,0.059516602739609195,factor_size
2020-03-26,7,0.009513587556658503,factor_size
2020-03-26,8,0.053830131487051625,factor_size
2020-03-26,9,-0.026041454630454125,factor_size
2020-03-26,10,-0.019987613135182762,factor_size
2020-03-27,1,0.04336400323273064,factor_size
2020-03-27,2,-0.014883353107154839,factor_size
2020-03-27,3,0.036543060572722275,factor_size
2020-03-27,4,0.0001253304431394625,factor_size
2020-03-27,5,0.05166159832086905,factor_size
2020-03-27,6,0.0736357832465387,factor_size
2020-03-27,7,0.0004937758614778215,factor_size
2020-03-27,8,0.05442036686070156,factor_size
2020-03-27,9,-0.039976420559179375,factor_size
2020-03-27,10,-0.030259542018469077,factor_size
2020-03-30,1,0.08367770679286553,factor_size
2020-03-30,2,0.00804552025168992,factor_size
2020-03-30,3,0.09840438315146713,factor_size
2020-03-30,4,0.003359657320081061,factor_size
2020-03-30,5,0.05294372961898733,factor_size
2020-03-30,6,0.08938823578965709,factor_size
2020-03-30,7,-0.0017990947944743763,factor_size
2020-03-30,8,0.07907268044383507,factor_size
2020-03-30,9,-0.03500836967407338,factor_size
2020-03-30,10,-0.039457333061955216,factor_size
2020-03-31,1,0.09110684665522846,factor_size
2020-03-31,2,0.01622548178250392,factor_size
2020-03-31,3,0.07194241369959137,factor_size
2020-03-31,4,-0.024208847255410858,factor_size
2020-03-31,5,0.04809849474274435,factor_size
2020-03-31,6,0.09330900370689515,factor_size
2020-03-31,7,0.02482939874174205,factor_size
2020-03-31,8,0.06488744521425573,factor_size
2020-03-31,9,-0.051048051844512,factor_size
2020-03-31,10,-0.03537945411335242,factor_size
2020-04-01,1,0.08565095335939774,factor_size
2020-04-01,2,0.05480516623698152,factor_size
2020-04-01,3,0.07100521936074022,factor_size
2020-04-01,4,-0.01499682400238792,factor_size
2020-04-01,5,0.07083318055189512,factor_size
2020-04-01,6,0.1165386709860047,factor_size
2020-04-01,7,0.06761630292267123,factor_size
2020-04-01,8,0.11553482187620671,factor_size
2020-04-01,9,-0.0416212145319182,factor_size
2020-04-01,10,-0.016859313408687397,factor_size
