trade_date,group,ret_20d_fwd,factor
2020-02-21,9,-0.12380043250582842,factor_momentum
2020-02-21,10,-0.08112414710891895,factor_momentum
2020-02-24,1,-0.20050022294707834,factor_momentum
2020-02-24,2,-0.12131155895965602,factor_momentum
2020-02-24,3,-0.08953348856917578,factor_momentum
2020-02-24,4,-0.1294499970442513,factor_momentum
2020-02-24,5,-0.1400312603435394,factor_momentum
2020-02-24,6,-0.09760919376945631,factor_momentum
2020-02-24,7,-0.11176702511456235,factor_momentum
2020-02-24,8,-0.21820664691272035,factor_momentum
2020-02-24,9,-0.028003988655168052,factor_momentum
2020-02-24,10,-0.20632762068949262,factor_momentum
2020-02-25,1,-0.14878197867179166,factor_momentum
2020-02-25,2,-0.09171681544727886,factor_momentum
2020-02-25,3,-0.08028848896814537,factor_momentum
2020-02-25,4,-0.04772401060159413,factor_momentum
2020-02-25,5,-0.1073790940398396,factor_momentum
2020-02-25,6,-0.1647251019275012,factor_momentum
2020-02-25,7,-0.08269832166605989,factor_momentum
2020-02-25,8,-0.12911482901442659,factor_momentum
2020-02-25,9,-0.039158437513692,factor_momentum
2020-02-25,10,-0.2330326436825326,factor_momentum
2020-02-26,1,-0.12289188199507942,factor_momentum
2020-02-26,2,-0.055350764424787105,factor_momentum
2020-02-26,3,-0.14371998679096912,factor_momentum
2020-02-26,4,-0.09034257500067808,factor_momentum
2020-02-26,5,-0.0442040818246007,factor_momentum
2020-02-26,6,-0.08271959917220675,factor_momentum
2020-02-26,7,-0.06700721669590153,factor_momentum
2020-02-26,8,-0.05238714014865915,factor_momentum
2020-02-26,9,-0.11209341650274143,factor_momentum
2020-02-26,10,-0.09833273690863852,factor_momentum
2020-02-27,1,-0.1651361884413484,factor_momentum
2020-02-27,2,-0.07255271587839322,factor_momentum
2020-02-27,3,-0.08586543859985601,factor_momentum
2020-02-27,4,-0.0645397976106912,factor_momentum
2020-02-27,5,-0.10794978808403806,factor_momentum
