trade_date,group,period_return,factor
2020-01-02,1.0,-0.10131501089740132,composite_rolling_ic_weight
2020-01-02,2.0,-0.029779586625431318,composite_rolling_ic_weight
2020-01-02,3.0,-0.03265015712419598,composite_rolling_ic_weight
2020-01-02,4.0,-0.07158662082998928,composite_rolling_ic_weight
2020-01-02,5.0,-0.16043326779400519,composite_rolling_ic_weight
2020-01-03,1.0,-0.08933951981883549,composite_rolling_ic_weight
2020-01-03,2.0,-0.03947686965017504,composite_rolling_ic_weight
2020-01-03,3.0,-0.007007244458715157,composite_rolling_ic_weight
2020-01-03,4.0,-0.05627005634012293,composite_rolling_ic_weight
2020-01-03,5.0,-0.1378077563461526,composite_rolling_ic_weight
2020-01-06,1.0,-0.05547880999065593,composite_rolling_ic_weight
2020-01-06,2.0,-0.03183542241443039,composite_rolling_ic_weight
2020-01-06,3.0,0.00797980685636355,composite_rolling_ic_weight
2020-01-06,4.0,-0.06914989649266293,composite_rolling_ic_weight
2020-01-06,5.0,-0.12587284406227212,composite_rolling_ic_weight
2020-01-07,1.0,-0.059703615069021,composite_rolling_ic_weight
2020-01-07,2.0,-0.04011623502870233,composite_rolling_ic_weight
2020-01-07,3.0,0.008236866476176394,composite_rolling_ic_weight
2020-01-07,4.0,-0.06335404578673157,composite_rolling_ic_weight
2020-01-07,5.0,-0.1273208417368177,composite_rolling_ic_weight
2020-01-08,1.0,-0.059382021257956774,composite_rolling_ic_weight
2020-01-08,2.0,-0.03642257959015026,composite_rolling_ic_weight
2020-01-08,3.0,0.031095181624440686,composite_rolling_ic_weight
2020-01-08,4.0,-0.060606576154230166,composite_rolling_ic_weight
2020-01-08,5.0,-0.120789481370373,composite_rolling_ic_weight
2020-01-09,1.0,-0.03288527922033094,composite_rolling_ic_weight
2020-01-09,2.0,-0.05475211283638851,composite_rolling_ic_weight
2020-01-09,3.0,-0.04231125171731275,composite_rolling_ic_weight
2020-01-09,4.0,-0.09986779939094587,composite_rolling_ic_weight
2020-01-09,5.0,-0.04086474443460507,composite_rolling_ic_weight
2020-01-10,1.0,-0.05799665954780603,composite_rolling_ic_weight
2020-01-10,2.0,0.0031915536185230103,composite_rolling_ic_weight
2020-01-10,3.0,-0.021012515539216386,composite_rolling_ic_weight
2020-01-10,4.0,-0.04812344606383547,composite_rolling_ic_weight
2020-01-10,5.0,-0.034607361591269224,composite_rolling_ic_weight
2020-01-13,1.0,-0.08477957370057908,composite_rolling_ic_weight
2020-01-13,2.0,0.06380503895905093,composite_rolling_ic_weight
2020-01-13,3.0,-0.043927366910063076,composite_rolling_ic_weight
2020-01-13,4.0,-0.053656686630347644,composite_rolling_ic_weight
2020-01-13,5.0,-0.0877466366334636,composite_rolling_ic_weight
2020-01-14,1.0,-0.013425639391021777,composite_rolling_ic_weight
2020-01-14,2.0,0.016178222266880038,composite_rolling_ic_weight
2020-01-14,3.0,-0.0826778249423947,composite_rolling_ic_weight
2020-01-14,4.0,-0.034428494854675896,composite_rolling_ic_weight
2020-01-14,5.0,-0.08718021955355382,composite_rolling_ic_weight
2020-01-15,1.0,0.023113790529237153,composite_rolling_ic_weight
2020-01-15,2.0,0.022565068593490906,composite_rolling_ic_weight
2020-01-15,3.0,-0.054977467640214966,composite_rolling_ic_weight
2020-01-15,4.0,0.0028192669381995527,composite_rolling_ic_weight
2020-01-15,5.0,-0.051179106413825025,composite_rolling_ic_weight
2020-01-16,1.0,0.07546718467248376,composite_rolling_ic_weight
2020-01-16,2.0,-0.028168442980520514,composite_rolling_ic_weight
