trade_date,window,factor,weight
2020-11-19,120,factor_turnover,0.4634982174350242
2020-11-20,120,factor_turnover,0.46233031000914265
2020-11-23,120,factor_turnover,0.45960836663821114
2020-11-24,120,factor_turnover,0.458090668688446
2020-11-25,120,factor_turnover,0.4631029647505953
2020-11-26,120,factor_turnover,0.46671783174207626
2020-11-27,120,factor_turnover,0.46726489925475595
2020-11-30,120,factor_turnover,0.46912624510767537
2020-12-01,120,factor_turnover,0.46519822313854875
2020-12-02,120,factor_turnover,0.46180190102784946
2020-12-03,120,factor_turnover,0.45684513290177603
2020-12-04,120,factor_turnover,0.4565916102034236
2020-12-07,120,factor_turnover,0.4613547437923988
2020-12-08,120,factor_turnover,0.46724121730734636
2020-12-09,120,factor_turnover,0.4744083408719353
2020-12-10,120,factor_turnover,0.4805187207892175
2020-12-11,120,factor_turnover,0.48420437602373334
2020-12-14,120,factor_turnover,0.48935930343479495
2020-12-15,120,factor_turnover,0.49079046024069484
2020-12-16,120,factor_turnover,0.5024690103204746
2020-12-17,120,factor_turnover,0.5090938402950675
2020-12-18,120,factor_turnover,0.517203260499435
2020-12-21,120,factor_turnover,0.5103135366753846
2020-12-22,120,factor_turnover,0.4924609203068866
2020-12-23,120,factor_turnover,0.4712067853267895
2020-12-24,120,factor_turnover,0.45017194259560384
2020-12-25,120,factor_turnover,0.4327362951593284
2020-12-28,120,factor_turnover,0.42765516486765837
2020-12-29,120,factor_turnover,0.4263511567566022
2020-12-30,120,factor_turnover,0.43075927284028753
2020-12-31,120,factor_turnover,0.44107343905769686
2021-01-04,120,factor_turnover,0.4566779157338196
2021-01-05,120,factor_turnover,0.4701565884322379
2021-01-06,120,factor_turnover,0.4776905678042989
2021-01-07,120,factor_turnover,0.4787510182742607
2021-01-08,120,factor_turnover,0.4769184424453631
2021-01-11,120,factor_turnover,0.45888666167090414
2021-01-12,120,factor_turnover,0.44396463456335533
2021-01-13,120,factor_turnover,0.41940665718795545
2021-01-14,120,factor_turnover,0.3980144045337161
2021-01-15,120,factor_turnover,0.3880321073788374
2021-01-18,120,factor_turnover,0.3729699270465074
2021-01-19,120,factor_turnover,0.3694265534020246
2021-01-20,120,factor_turnover,0.3694954408923368
2021-01-21,120,factor_turnover,0.3769013594549261
2021-01-22,120,factor_turnover,0.38288457088433725
2021-01-25,120,factor_turnover,0.3878227564764634
2021-01-26,120,factor_turnover,0.38875659501916615
2021-01-27,120,factor_turnover,0.38518266409500307
2021-01-28,120,factor_turnover,0.3767080333470945
2021-01-29,120,factor_turnover,0.3647669965069003
2021-02-01,120,factor_turnover,0.3544274327460602
2021-02-02,120,factor_turnover,0.349999787799328
2021-02-03,120,factor_turnover,0.34621119770788517
2021-02-04,120,factor_turnover,0.3417024354959634
2021-02-05,120,factor_turnover,0.33400439626533485
2021-02-08,120,factor_turnover,0.31523300073662963
2021-02-09,120,factor_turnover,0.3041870849022585
2021-02-10,120,factor_turnover,0.30344429674727197
2021-02-18,120,factor_turnover,0.2999906156864314
2021-02-19,120,factor_turnover,0.3027192184285789
2021-02-22,120,factor_turnover,0.3083511704351843
2021-02-23,120,factor_turnover,0.3119535494158819
2021-02-24,120,factor_turnover,0.3105577124726634
2021-02-25,120,factor_turnover,0.32023535578751056
2021-02-26,120,factor_turnover,0.323249348307844
2021-03-01,120,factor_turnover,0.32612600664988894
2021-03-02,120,factor_turnover,0.32633854137936397
2021-03-03,120,factor_turnover,0.32658110248131716
2021-03-04,120,factor_turnover,0.33338100825671424
2021-03-05,120,factor_turnover,0.3466549256449779
2021-03-08,120,factor_turnover,0.35343990184707635
2021-03-09,120,factor_turnover,0.3546889025991074
2021-03-10,120,factor_turnover,0.34508288231581535
2021-03-11,120,factor_turnover,0.3350788747245406
2021-03-12,120,factor_turnover,0.336682540683761
2021-03-15,120,factor_turnover,0.3367482861104139
2021-03-16,120,factor_turnover,0.3491245655139459
2021-03-17,120,factor_turnover,0.34513152506129297
2021-03-18,120,factor_turnover,0.34261895497456374
2021-03-19,120,factor_turnover,0.3321546852076457
2021-03-22,120,factor_turnover,0.32908730330681507
2021-03-23,120,factor_turnover,0.3339902614182744
2021-03-24,120,factor_turnover,0.32959955672007607
2021-03-25,120,factor_turnover,0.3153566471850078
2021-03-26,120,factor_turnover,0.3035197062978936
2021-03-29,120,factor_turnover,0.2811356728739085
2021-03-30,120,factor_turnover,0.27012991584808244
2021-03-31,120,factor_turnover,0.2533887667892331
2021-04-01,120,factor_turnover,0.23685401639231776
2021-04-02,120,factor_turnover,0.2138975430424287
2021-04-06,120,factor_turnover,0.194156006927053
2021-04-07,120,factor_turnover,0.15943746806772174
2021-04-08,120,factor_turnover,0.1322975624397056
2021-04-09,120,factor_turnover,0.09868180206445151
2021-04-12,120,factor_turnover,0.06599682071635715
2021-04-13,120,factor_turnover,0.0574303669996637
2021-04-14,120,factor_turnover,0.06588677218082968
2021-04-15,120,factor_turnover,0.08226910234199346
2021-04-16,120,factor_turnover,0.08227099697128745
2021-04-19,120,factor_turnover,0.08913473746318118
2021-04-20,120,factor_turnover,0.10883236131284987
2021-04-21,120,factor_turnover,0.13169053992318092
2021-04-22,120,factor_turnover,0.15586058646935225
2021-04-23,120,factor_turnover,0.1844588862466657
2021-04-26,120,factor_turnover,0.21216223245084923
2021-04-27,120,factor_turnover,0.24717946790555087
2021-04-28,120,factor_turnover,0.2754186738131861
2021-04-29,120,factor_turnover,0.3068769158662708
2021-04-30,120,factor_turnover,0.3383970983148177
2021-05-06,120,factor_turnover,0.37589659908487094
2021-05-07,120,factor_turnover,0.3936080572545116
2021-05-10,120,factor_turnover,0.42373294091888025
2021-05-11,120,factor_turnover,0.45229545871904336
2021-05-12,120,factor_turnover,0.4890990244798816
2021-05-13,120,factor_turnover,0.526064550567513
2021-05-14,120,factor_turnover,0.5630343637032513
2021-05-17,120,factor_turnover,0.5942727376047755
2021-05-18,120,factor_turnover,0.5961224451358526
2021-05-19,120,factor_turnover,0.6275198424863176
2021-05-20,120,factor_turnover,0.6246336697244894
2021-05-21,120,factor_turnover,0.6139517262155763
2021-05-24,120,factor_turnover,0.598686974800885
2021-05-25,120,factor_turnover,0.5866716601275325
2021-05-26,120,factor_turnover,0.5560011565826429
2021-05-27,120,factor_turnover,0.5275676109695588
2021-05-28,120,factor_turnover,0.5024566435655404
2021-05-31,120,factor_turnover,0.48254805860757805
2021-06-01,120,factor_turnover,0.45979794050556544
2021-06-02,120,factor_turnover,0.4314346293225729
2021-06-03,120,factor_turnover,0.41333377286636747
2021-06-04,120,factor_turnover,0.38541952321072914
2021-06-07,120,factor_turnover,0.3564707810009452
2021-06-08,120,factor_turnover,0.3358520896447859
2021-06-09,120,factor_turnover,0.3137603013160016
2021-06-10,120,factor_turnover,0.29332534432065005
2021-06-11,120,factor_turnover,0.2735520475107622
2021-06-15,120,factor_turnover,0.25575771012752374
2021-06-16,120,factor_turnover,0.2408946428094798
2021-06-17,120,factor_turnover,0.22288244220752385
2021-06-18,120,factor_turnover,0.20870972485820383
2021-06-21,120,factor_turnover,0.1973957387081393
2021-06-22,120,factor_turnover,0.18729190211915958
2021-06-23,120,factor_turnover,0.173452403909306
2021-06-24,120,factor_turnover,0.1655545992207587
2021-06-25,120,factor_turnover,0.15672511701522185
2021-06-28,120,factor_turnover,0.15178409740543727
2021-06-29,120,factor_turnover,0.14670583784205235
2021-06-30,120,factor_turnover,0.14190171117774408
2021-07-01,120,factor_turnover,0.1435924909006949
2021-07-02,120,factor_turnover,0.14047150713553608
2021-07-05,120,factor_turnover,0.1359082189075049
2021-07-06,120,factor_turnover,0.13035490015297604
2021-07-07,120,factor_turnover,0.12747436509287458
2021-07-08,120,factor_turnover,0.12218197437516133
2021-07-09,120,factor_turnover,0.11561127885263914
2021-07-12,120,factor_turnover,0.10729444022494834
2021-07-13,120,factor_turnover,0.10735415576271283
2021-07-14,120,factor_turnover,0.10548456775319276
2021-07-15,120,factor_turnover,0.10697584680826945
2021-07-16,120,factor_turnover,0.10383972104027993
2021-07-19,120,factor_turnover,0.10144883867565475
2021-07-20,120,factor_turnover,0.10001402464820751
2021-07-21,120,factor_turnover,0.10237389529713242
2021-07-22,120,factor_turnover,0.10086287024477082
2021-07-23,120,factor_turnover,0.0953806041287525
2021-07-26,120,factor_turnover,0.08735605601906105
2021-07-27,120,factor_turnover,0.08280920573384823
2021-07-28,120,factor_turnover,0.08167815001404394
2021-07-29,120,factor_turnover,0.07900330090372981
2021-07-30,120,factor_turnover,0.07767183091011938
2021-08-02,120,factor_turnover,0.0793931766891512
2021-08-03,120,factor_turnover,0.07728940185238403
2021-08-04,120,factor_turnover,0.07106590273993454
2021-08-05,120,factor_turnover,0.06807793282424739
2021-08-06,120,factor_turnover,0.06489473271367883
2021-08-09,120,factor_turnover,0.06688060226809753
2021-08-10,120,factor_turnover,0.06660714818800557
2021-08-11,120,factor_turnover,0.06376232018064731
2021-08-12,120,factor_turnover,0.05982504548621279
2021-08-13,120,factor_turnover,0.05557746645989664
2021-08-16,120,factor_turnover,0.05265305796090421
2021-08-17,120,factor_turnover,0.051756798188651094
2021-08-18,120,factor_turnover,0.04821477504241772
2021-08-19,120,factor_turnover,0.042441699158246
2021-08-20,120,factor_turnover,0.03919598025735763
2021-08-23,120,factor_turnover,0.04016964937774967
2021-08-24,120,factor_turnover,0.04128917691878114
2021-08-25,120,factor_turnover,0.04120389248705412
2021-08-26,120,factor_turnover,0.04022061135436813
2021-08-27,120,factor_turnover,0.04152023633535617
2021-08-30,120,factor_turnover,0.043237995262139825
2021-08-31,120,factor_turnover,0.05097349707388759
2021-09-01,120,factor_turnover,0.05968202088127225
2021-09-02,120,factor_turnover,0.06923876582976726
2021-09-03,120,factor_turnover,0.07753041772512338
2021-09-06,120,factor_turnover,0.08444341882009457
2021-09-07,120,factor_turnover,0.09202996323407374
2021-09-08,120,factor_turnover,0.10292188540198959
2021-09-09,120,factor_turnover,0.11403381143847559
2021-09-10,120,factor_turnover,0.12584526531913076
2021-09-13,120,factor_turnover,0.13702896109927534
2021-09-14,120,factor_turnover,0.14696693174906328
2021-09-15,120,factor_turnover,0.16114997025013203
2021-09-16,120,factor_turnover,0.18027175171624418
2021-09-17,120,factor_turnover,0.19731898184588906
2021-09-22,120,factor_turnover,0.21156726923264846
2021-09-23,120,factor_turnover,0.22324498637472304
2021-09-24,120,factor_turnover,0.23616535318616683
2021-09-27,120,factor_turnover,0.2444764991227816
2021-09-28,120,factor_turnover,0.2480833468125363
2021-09-29,120,factor_turnover,0.2520764123076731
2021-09-30,120,factor_turnover,0.2517124786164461
2021-10-08,120,factor_turnover,0.2533065605298142
2021-10-11,120,factor_turnover,0.25416603825221384
2021-10-12,120,factor_turnover,0.25041098957546576
2021-10-13,120,factor_turnover,0.24450559670449282
2021-10-14,120,factor_turnover,0.23593041444358667
2021-10-15,120,factor_turnover,0.22790508563590833
2021-10-18,120,factor_turnover,0.2205216605376282
2021-10-19,120,factor_turnover,0.2149992070416374
2021-10-20,120,factor_turnover,0.20733622775529148
2021-10-21,120,factor_turnover,0.20055307916910006
2021-10-22,120,factor_turnover,0.19055787241027056
2021-10-25,120,factor_turnover,0.17942129619514752
2021-10-26,120,factor_turnover,0.1675623687271326
2021-10-27,120,factor_turnover,0.1541216337204897
2021-10-28,120,factor_turnover,0.1429158392392604
2021-10-29,120,factor_turnover,0.13254135662366792
2021-11-01,120,factor_turnover,0.12598046194662757
2021-11-02,120,factor_turnover,0.11431577241042795
2021-11-03,120,factor_turnover,0.10536412988704753
2021-11-04,120,factor_turnover,0.10232384495895122
2021-11-05,120,factor_turnover,0.1009296977619865
2021-11-08,120,factor_turnover,0.09666458106903189
2021-11-09,120,factor_turnover,0.09134037935008245
2021-11-10,120,factor_turnover,0.08739723871734426
2021-11-11,120,factor_turnover,0.08343584104069138
2021-11-12,120,factor_turnover,0.07428200127989354
2021-11-15,120,factor_turnover,0.05575064991478397
2021-11-16,120,factor_turnover,0.03832531012899984
2021-11-17,120,factor_turnover,0.027735967260941574
2021-11-18,120,factor_turnover,0.01610877688816219
2021-11-19,120,factor_turnover,0.013573422959021348
2021-11-22,120,factor_turnover,0.015817346018977683
2021-11-23,120,factor_turnover,0.0193883337590121
2021-11-24,120,factor_turnover,0.02999135654486388
2021-11-25,120,factor_turnover,0.04465454674772113
2021-11-26,120,factor_turnover,0.05490279743917965
2021-11-29,120,factor_turnover,0.06530346046464176
2021-11-30,120,factor_turnover,0.07339419269409748
2021-12-01,120,factor_turnover,0.08427869094187947
2021-12-02,120,factor_turnover,0.0996687698336329
2021-12-03,120,factor_turnover,0.11278560567289526
2021-12-06,120,factor_turnover,0.12684096119301913
2021-12-07,120,factor_turnover,0.1392038804096352
2021-12-08,120,factor_turnover,0.15124812297136792
2021-12-09,120,factor_turnover,0.1669312658226854
2021-12-10,120,factor_turnover,0.18518828143867574
2021-12-13,120,factor_turnover,0.2049696450492392
2021-12-14,120,factor_turnover,0.2241007418303845
2021-12-15,120,factor_turnover,0.24052260530794062
2021-12-16,120,factor_turnover,0.25395078246422237
2021-12-17,120,factor_turnover,0.2649302156720026
2021-12-20,120,factor_turnover,0.274259892310318
2021-12-21,120,factor_turnover,0.28479101447097466
2021-12-22,120,factor_turnover,0.29798744511878367
2021-12-23,120,factor_turnover,0.31523306962697667
2021-12-24,120,factor_turnover,0.33135219077120664
2021-12-27,120,factor_turnover,0.3408313922678161
2021-12-28,120,factor_turnover,0.3555711646757988
2021-12-29,120,factor_turnover,0.3633597240511799
2021-12-30,120,factor_turnover,0.3726125481354747
2021-12-31,120,factor_turnover,0.38286887152337284
2022-01-04,120,factor_turnover,0.39350629556399574
2022-01-05,120,factor_turnover,0.39777113342158466
2022-01-06,120,factor_turnover,0.40167755505746233
2022-01-07,120,factor_turnover,0.41014699209438354
2022-01-10,120,factor_turnover,0.4179058436281401
2022-01-11,120,factor_turnover,0.4279408495706604
2022-01-12,120,factor_turnover,0.43426663157907036
2022-01-13,120,factor_turnover,0.4433036267227599
2022-01-14,120,factor_turnover,0.4535373496653372
2022-01-17,120,factor_turnover,0.46148925799785506
2022-01-18,120,factor_turnover,0.462521058943662
2022-01-19,120,factor_turnover,0.4578612838266256
2022-01-20,120,factor_turnover,0.45395661787403413
2022-01-21,120,factor_turnover,0.4412310756765892
2022-01-24,120,factor_turnover,0.4267108064441084
2022-01-25,120,factor_turnover,0.41524411857695626
2022-01-26,120,factor_turnover,0.40347429208028895
2022-01-27,120,factor_turnover,0.3939827291406054
2022-01-28,120,factor_turnover,0.3893911209537513
2022-02-07,120,factor_turnover,0.3975208638606784
2022-02-08,120,factor_turnover,0.39821697983975896
2022-02-09,120,factor_turnover,0.4036346154632487
2022-02-10,120,factor_turnover,0.4092665043953412
2022-02-11,120,factor_turnover,0.41173085208763865
2022-02-14,120,factor_turnover,0.4052355544178649
2022-02-15,120,factor_turnover,0.3997308614760984
2022-02-16,120,factor_turnover,0.395987038828041
2022-02-17,120,factor_turnover,0.3906526609438112
2022-02-18,120,factor_turnover,0.3901456067855524
2022-02-21,120,factor_turnover,0.3971688328645747
2022-02-22,120,factor_turnover,0.405552259283228
2022-02-23,120,factor_turnover,0.4247230324740289
2022-02-24,120,factor_turnover,0.4346696514783619
2022-02-25,120,factor_turnover,0.44013531055063915
2022-02-28,120,factor_turnover,0.4240719411610915
2022-03-01,120,factor_turnover,0.40893535112798385
2022-03-02,120,factor_turnover,0.3835610224250471
2022-03-03,120,factor_turnover,0.371006440988791
2022-03-04,120,factor_turnover,0.35690727863748317
2022-03-07,120,factor_turnover,0.35268260060586964
2022-03-08,120,factor_turnover,0.35789004923310486
2022-03-09,120,factor_turnover,0.3526636770118388
2022-03-10,120,factor_turnover,0.33692030079611157
2022-03-11,120,factor_turnover,0.31034624660837057
2022-03-14,120,factor_turnover,0.3044791647346153
2022-03-15,120,factor_turnover,0.2957277195865199
2022-03-16,120,factor_turnover,0.27535300526469564
2022-03-17,120,factor_turnover,0.2562056709299163
2022-03-18,120,factor_turnover,0.24971163709602917
2022-03-21,120,factor_turnover,0.2409955494918366
2022-03-22,120,factor_turnover,0.229633327373446
2022-03-23,120,factor_turnover,0.2366077313097797
2022-03-24,120,factor_turnover,0.2500205785693091
2022-03-25,120,factor_turnover,0.26620851665653456
2022-03-28,120,factor_turnover,0.27815677123930893
2022-03-29,120,factor_turnover,0.28542299555694495
2022-03-30,120,factor_turnover,0.297584925810388
2022-03-31,120,factor_turnover,0.3164528382453767
2022-04-01,120,factor_turnover,0.34277713153591
2022-04-06,120,factor_turnover,0.35837856442965554
2022-04-07,120,factor_turnover,0.3698561472723962
2022-04-08,120,factor_turnover,0.3993397658744625
2022-04-11,120,factor_turnover,0.41814847384524695
2022-04-12,120,factor_turnover,0.4332288120783559
2022-04-13,120,factor_turnover,0.4436049810485218
2022-04-14,120,factor_turnover,0.4647065670600826
2022-04-15,120,factor_turnover,0.47491401957958385
2022-04-18,120,factor_turnover,0.48484008192242145
2022-04-19,120,factor_turnover,0.49948776759440605
2022-04-20,120,factor_turnover,0.5183970222198111
2022-04-21,120,factor_turnover,0.535125987820636
2022-04-22,120,factor_turnover,0.5375949875858786
2022-04-25,120,factor_turnover,0.5318573700461411
2022-04-26,120,factor_turnover,0.5099977084347506
2022-04-27,120,factor_turnover,0.48855678883126574
2022-04-28,120,factor_turnover,0.47663203939233056
2022-04-29,120,factor_turnover,0.46852696189596804
2022-05-05,120,factor_turnover,0.47670433748688756
2022-05-06,120,factor_turnover,0.485273423900101
2022-05-09,120,factor_turnover,0.4919705962569916
2022-05-10,120,factor_turnover,0.5003648822928799
2022-05-11,120,factor_turnover,0.5019997354121983
2022-05-12,120,factor_turnover,0.4970423121771533
2022-05-13,120,factor_turnover,0.5023970535759615
2022-05-16,120,factor_turnover,0.5168710990507808
2022-05-17,120,factor_turnover,0.5324480222801118
2022-05-18,120,factor_turnover,0.5331172935128127
2022-05-19,120,factor_turnover,0.5347713339675184
2022-05-20,120,factor_turnover,0.5351694419410447
2022-05-23,120,factor_turnover,0.5323930421620248
2022-05-24,120,factor_turnover,0.5346504335077993
2022-05-25,120,factor_turnover,0.5338998461132516
2022-05-26,120,factor_turnover,0.5302977249554466
2022-05-27,120,factor_turnover,0.5277964042242809
2022-05-30,120,factor_turnover,0.5218437555100836
2022-05-31,120,factor_turnover,0.5142275770341664
2022-06-01,120,factor_turnover,0.5085067648294633
2022-06-02,120,factor_turnover,0.5023433334600605
2022-06-06,120,factor_turnover,0.49833866759662293
2022-06-07,120,factor_turnover,0.49256295002227957
2022-06-08,120,factor_turnover,0.48536469705334045
2022-06-09,120,factor_turnover,0.48878304742103124
2022-06-10,120,factor_turnover,0.49049065907849726
2022-06-13,120,factor_turnover,0.4954859080593577
2022-06-14,120,factor_turnover,0.5003748874502344
2022-06-15,120,factor_turnover,0.5064622418158276
2022-06-16,120,factor_turnover,0.5062743299101747
2022-06-17,120,factor_turnover,0.5077456338599985
2022-06-20,120,factor_turnover,0.5111501147280294
2022-06-21,120,factor_turnover,0.5100821347182607
2022-06-22,120,factor_turnover,0.502173651467167
2022-06-23,120,factor_turnover,0.4964696489807203
2022-06-24,120,factor_turnover,0.4935489979074529
2022-06-27,120,factor_turnover,0.48660862076269334
2022-06-28,120,factor_turnover,0.49013494558966875
2022-06-29,120,factor_turnover,0.49618447389817383
2022-06-30,120,factor_turnover,0.4881568006726192
2022-07-01,120,factor_turnover,0.4713139437088794
2022-07-04,120,factor_turnover,0.44735552686532026
2022-07-05,120,factor_turnover,0.42164213100534703
2022-07-06,120,factor_turnover,0.4042443123990368
2022-07-07,120,factor_turnover,0.3837196948317748
2022-07-08,120,factor_turnover,0.37207862843560224
2022-07-11,120,factor_turnover,0.35231613186246086
2022-07-12,120,factor_turnover,0.3244369786917549
2022-07-13,120,factor_turnover,0.2922828700624832
2022-07-14,120,factor_turnover,0.2614106542585766
2022-07-15,120,factor_turnover,0.23282751501977125
2022-07-18,120,factor_turnover,0.22360311623959128
2022-07-19,120,factor_turnover,0.21253088642058035
2022-07-20,120,factor_turnover,0.19202856339226249
2022-07-21,120,factor_turnover,0.18772947107463825
2022-07-22,120,factor_turnover,0.2009601227778927
2022-07-25,120,factor_turnover,0.2336978904998855
2022-07-26,120,factor_turnover,0.2638387825248354
2022-07-27,120,factor_turnover,0.2944268140250466
2022-07-28,120,factor_turnover,0.3470511124995707
2022-07-29,120,factor_turnover,0.4025079613843453
2022-08-01,120,factor_turnover,0.4584646171061635
2022-08-02,120,factor_turnover,0.516303876967615
2022-08-03,120,factor_turnover,0.562551522152864
2022-08-04,120,factor_turnover,0.6077990036247255
2022-08-05,120,factor_turnover,0.6492282372856324
2022-08-08,120,factor_turnover,0.6825916176061004
2022-08-09,120,factor_turnover,0.7147347524212694
2022-08-10,120,factor_turnover,0.7444750846845486
2022-08-11,120,factor_turnover,0.7517924368802384
2022-08-12,120,factor_turnover,0.7455043086473416
2022-08-15,120,factor_turnover,0.7466459946884685
2022-08-16,120,factor_turnover,0.7507220557581812
2022-08-17,120,factor_turnover,0.7568984269172568
2022-08-18,120,factor_turnover,0.7616458257482851
2022-08-19,120,factor_turnover,0.7632484519997245
2022-08-22,120,factor_turnover,0.7638102630615221
2022-08-23,120,factor_turnover,0.772935317522693
2022-08-24,120,factor_turnover,0.7718497774391724
2022-08-25,120,factor_turnover,0.7631369590763635
2022-08-26,120,factor_turnover,0.751226930822568
2022-08-29,120,factor_turnover,0.7424046361238129
2022-08-30,120,factor_turnover,0.7350830752992327
2022-08-31,120,factor_turnover,0.7334056413381878
2022-09-01,120,factor_turnover,0.7402812117164425
2022-09-02,120,factor_turnover,0.7457981453883359
2022-09-05,120,factor_turnover,0.7510992790778146
2022-09-06,120,factor_turnover,0.7556002299086167
2022-09-07,120,factor_turnover,0.7554978965446594
2022-09-08,120,factor_turnover,0.7473107518115826
2022-09-09,120,factor_turnover,0.7410321709174378
2022-09-13,120,factor_turnover,0.7315115579294089
2022-09-14,120,factor_turnover,0.7210350872040723
2022-09-15,120,factor_turnover,0.709576501467959
2022-09-16,120,factor_turnover,0.697470755209179
2022-09-19,120,factor_turnover,0.6829567592233111
2022-09-20,120,factor_turnover,0.6688412085715374
2022-09-21,120,factor_turnover,0.6515332806846537
2022-09-22,120,factor_turnover,0.6332981834206488
2022-09-23,120,factor_turnover,0.6105732365831736
2022-09-26,120,factor_turnover,0.5870806792678854
2022-09-27,120,factor_turnover,0.5687342453219825
2022-09-28,120,factor_turnover,0.5550984085711899
2022-09-29,120,factor_turnover,0.541027313814596
2022-09-30,120,factor_turnover,0.5233955565671888
2022-10-10,120,factor_turnover,0.5157999777833215
2022-10-11,120,factor_turnover,0.5090132889132841
2022-10-12,120,factor_turnover,0.5046870985586415
2022-10-13,120,factor_turnover,0.5050258452692062
2022-10-14,120,factor_turnover,0.5045748650228369
2022-10-17,120,factor_turnover,0.4949241151562833
2022-10-18,120,factor_turnover,0.48879913518884344
2022-10-19,120,factor_turnover,0.4827660380895588
2022-10-20,120,factor_turnover,0.4844606544812684
2022-10-21,120,factor_turnover,0.484709020255348
2022-10-24,120,factor_turnover,0.49135874248774575
2022-10-25,120,factor_turnover,0.4996920730280889
2022-10-26,120,factor_turnover,0.5131025590202007
2022-10-27,120,factor_turnover,0.5183549440087004
2022-10-28,120,factor_turnover,0.5255193920193383
2022-10-31,120,factor_turnover,0.5280547531930386
2022-11-01,120,factor_turnover,0.5225142002666419
2022-11-02,120,factor_turnover,0.5136777753391536
2022-11-03,120,factor_turnover,0.51179329112762
2022-11-04,120,factor_turnover,0.5096912688358818
2022-11-07,120,factor_turnover,0.5101968291740233
2022-11-08,120,factor_turnover,0.5076647871748088
2022-11-09,120,factor_turnover,0.5115516828309083
2022-11-10,120,factor_turnover,0.5144635908317325
2022-11-11,120,factor_turnover,0.5193803277761787
2022-11-14,120,factor_turnover,0.5261092593092029
2022-11-15,120,factor_turnover,0.5366536117467521
2022-11-16,120,factor_turnover,0.5384834302619257
2022-11-17,120,factor_turnover,0.5439980036007765
2022-11-18,120,factor_turnover,0.5433727081017949
2022-11-21,120,factor_turnover,0.5448503902045002
2022-11-22,120,factor_turnover,0.5427017584992286
2022-11-23,120,factor_turnover,0.5447527657219821
2022-11-24,120,factor_turnover,0.5420400632239645
2022-11-25,120,factor_turnover,0.5438028826123319
2022-11-28,120,factor_turnover,0.5415996236826038
2022-11-29,120,factor_turnover,0.5391220034883961
2022-11-30,120,factor_turnover,0.5385447822292895
2022-12-01,120,factor_turnover,0.5367756149354881
2022-12-02,120,factor_turnover,0.537372620006961
2022-12-05,120,factor_turnover,0.5419205813145451
2022-12-06,120,factor_turnover,0.5422803353442065
2022-12-07,120,factor_turnover,0.5445707396646762
2022-12-08,120,factor_turnover,0.5521040208372657
2022-12-09,120,factor_turnover,0.5566413518992154
2022-12-12,120,factor_turnover,0.5565358779633198
2022-12-13,120,factor_turnover,0.5571242235075966
2022-12-14,120,factor_turnover,0.5615702359041831
2022-12-15,120,factor_turnover,0.5655309786025874
2022-12-16,120,factor_turnover,0.5690897090257578
2022-12-19,120,factor_turnover,0.573517542201119
2022-12-20,120,factor_turnover,0.5754018670576424
2022-12-21,120,factor_turnover,0.5781328531074282
2022-12-22,120,factor_turnover,0.5831524507035314
2022-12-23,120,factor_turnover,0.5865893436082
2022-12-26,120,factor_turnover,0.5904632806951225
2022-12-27,120,factor_turnover,0.594652484810597
2022-12-28,120,factor_turnover,0.5931819138851517
2022-12-29,120,factor_turnover,0.5891902540484459
2022-12-30,120,factor_turnover,0.5829668537918834
2023-01-03,120,factor_turnover,0.5738471587823465
2023-01-04,120,factor_turnover,0.5677201407997446
2023-01-05,120,factor_turnover,0.5556319074582021
2023-01-06,120,factor_turnover,0.547839718656749
2023-01-09,120,factor_turnover,0.5419195874784815
2023-01-10,120,factor_turnover,0.5406347701135954
2023-01-11,120,factor_turnover,0.5399814100950064
2023-01-12,120,factor_turnover,0.535917391993678
2023-01-13,120,factor_turnover,0.5337531132447453
2023-01-16,120,factor_turnover,0.5302697366989098
2023-01-17,120,factor_turnover,0.5290959015464881
2023-01-18,120,factor_turnover,0.5254260419368175
2023-01-19,120,factor_turnover,0.5236110580101814
2023-01-20,120,factor_turnover,0.5250302113759531
2023-01-30,120,factor_turnover,0.5275918673649643
2023-01-31,120,factor_turnover,0.5297073024602125
2023-02-01,120,factor_turnover,0.5316648051588444
2023-02-02,120,factor_turnover,0.5330846193139679
2023-02-03,120,factor_turnover,0.5375645018463318
2023-02-06,120,factor_turnover,0.5404097560210467
2023-02-07,120,factor_turnover,0.5464996420077405
2023-02-08,120,factor_turnover,0.5545542532546885
2023-02-09,120,factor_turnover,0.5595741504744072
2023-02-10,120,factor_turnover,0.5631461869737956
2023-02-13,120,factor_turnover,0.5634343494075701
2023-02-14,120,factor_turnover,0.5611492361212775
2023-02-15,120,factor_turnover,0.5585521939011672
2023-02-16,120,factor_turnover,0.5551703418939115
2023-02-17,120,factor_turnover,0.5547746538947244
2023-02-20,120,factor_turnover,0.5517432850296959
2023-02-21,120,factor_turnover,0.5522638363310388
2023-02-22,120,factor_turnover,0.5521590856599179
2023-02-23,120,factor_turnover,0.5490022498022001
2023-02-24,120,factor_turnover,0.5446930068817851
2023-02-27,120,factor_turnover,0.5430469552456559
2023-02-28,120,factor_turnover,0.5447529824963286
2023-03-01,120,factor_turnover,0.5477178402592872
2023-03-02,120,factor_turnover,0.5483262911437433
2023-03-03,120,factor_turnover,0.5447002894544014
2023-03-06,120,factor_turnover,0.539985206014695
2023-03-07,120,factor_turnover,0.5397471161254866
2023-03-08,120,factor_turnover,0.5365474844852205
2023-03-09,120,factor_turnover,0.5353250827403209
2023-03-10,120,factor_turnover,0.5444260255257406
